Month,Day,Hour,Day of Week,Occupancy
2,6,4,6,0.0
2,6,5,6,0.0
2,6,6,6,0.125
2,6,7,6,0.875
2,6,8,6,1.25
2,6,9,6,2.75
2,6,10,6,3.75
2,6,11,6,5.0
2,6,12,6,7.75
2,6,13,6,9.0
2,6,14,6,13.0
2,6,15,6,16.75
2,6,16,6,18.75
2,6,17,6,14.0
2,6,18,6,7.875
2,6,19,6,7.125
2,6,20,6,5.25
2,6,21,6,3.375
2,6,22,6,2.125
2,6,23,6,1.625
2,9,0,6,1.0
2,9,1,6,0.375
2,9,2,6,0.125
2,9,3,6,0.0
2,9,4,6,0.0
2,9,5,6,0.0
2,9,6,6,0.5
2,9,7,6,1.375
2,9,8,6,2.5
2,9,9,6,4.375
2,9,10,6,6.375
2,9,11,6,7.125
2,9,12,6,8.375
2,9,13,6,8.25
2,9,14,6,9.0
2,9,15,6,9.25
2,9,16,6,7.75
2,9,17,6,9.5
2,9,18,6,14.625
2,9,19,6,10.875
2,9,20,6,6.5
2,9,21,6,4.0
2,9,22,6,3.5
2,9,23,6,2.375
2,10,0,6,0.875
2,10,1,6,0.25
2,10,2,6,0.0
2,10,3,6,0.0
2,10,4,6,0.0
2,10,5,6,0.0
2,10,6,6,0.125
2,10,7,6,1.375
2,10,8,6,2.625
2,10,9,6,4.75
2,10,10,6,5.625
2,10,11,6,6.375
2,10,12,6,8.875
2,10,13,6,12.625
2,10,14,6,9.75
2,10,15,6,8.875
2,10,16,6,7.5
2,10,17,6,7.625
2,10,18,6,9.75
2,10,19,6,11.25
2,10,20,6,8.125
2,10,21,6,4.25
2,10,22,6,3.625
2,10,23,6,2.5
2,13,0,6,0.125
2,13,1,6,0.0
2,13,2,6,0.0
2,13,3,6,0.0
2,13,4,6,0.0
2,13,5,6,0.0
2,13,6,6,0.0
2,13,7,6,0.25
2,13,8,6,1.0
2,13,9,6,3.875
2,13,10,6,3.0
2,13,11,6,2.625
2,13,12,6,3.375
2,13,13,6,3.375
2,13,14,6,4.375
2,13,15,6,4.5
2,13,16,6,4.5
2,13,17,6,4.25
2,13,18,6,3.875
2,13,19,6,2.875
2,13,20,6,2.125
2,13,21,6,1.5
2,13,22,6,1.0
2,13,23,6,0.375
2,16,0,6,2.25
2,16,1,6,1.25
2,16,2,6,0.75
2,16,3,6,0.0
2,16,4,6,0.0
2,16,5,6,0.125
2,16,6,6,0.875
2,16,7,6,2.375
2,16,8,6,3.125
2,16,9,6,4.5
2,16,10,6,7.125
2,16,11,6,8.75
2,16,12,6,10.75
2,16,13,6,14.375
2,16,14,6,15.125
2,16,15,6,13.25
2,16,16,6,7.875
2,16,17,6,8.875
2,16,18,6,10.75
2,16,19,6,10.125
2,16,20,6,6.125
2,16,21,6,4.25
2,16,22,6,3.25
2,16,23,6,2.25
2,17,0,6,1.0
2,17,1,6,0.25
2,17,2,6,0.125
2,17,3,6,0.0
2,17,4,6,0.0
2,17,5,6,0.0
2,17,6,6,0.125
2,17,7,6,1.125
2,17,8,6,2.5
2,17,9,6,4.375
2,17,10,6,6.625
2,17,11,6,8.25
2,17,12,6,18.375
2,17,13,6,15.0
2,17,14,6,21.75
2,17,15,6,12.666666666666666
2,17,16,6,15.25
2,17,17,6,8.625
2,17,18,6,8.875
2,17,19,6,10.5
2,17,20,6,7.875
2,17,21,6,4.375
2,17,22,6,3.0
2,17,23,6,2.625
2,24,0,6,0.875
2,24,1,6,0.375
2,24,2,6,0.0
2,24,3,6,0.0
2,24,4,6,0.0
2,24,5,6,0.0
2,24,6,6,0.375
2,24,7,6,1.75
2,24,8,6,4.375
2,24,9,6,4.0
2,24,10,6,9.0
2,24,11,6,7.125
2,24,12,6,10.875
2,24,13,6,9.625
2,24,14,6,15.625
2,24,15,6,10.0
2,24,16,6,11.125
2,24,17,6,8.625
2,24,18,6,13.75
2,24,19,6,11.375
2,24,20,6,6.125
2,24,21,6,4.25
2,24,22,6,3.0
2,24,23,6,1.75
2,27,0,6,0.875
2,27,1,6,0.0
2,27,2,6,0.0
2,27,3,6,0.0
2,27,4,6,0.0
2,27,5,6,0.0
2,27,6,6,0.25
2,27,7,6,0.75
2,27,8,6,1.5
2,27,9,6,3.125
2,27,10,6,4.125
2,27,11,6,5.75
2,27,12,6,8.375
2,27,13,6,6.375
2,27,14,6,8.125
2,27,15,6,8.5
2,27,16,6,8.625
2,27,17,6,8.0
2,27,18,6,8.375
2,27,19,6,8.375
2,27,20,6,5.1
2,27,21,6,3.25
2,27,22,6,2.5
2,27,23,6,1.625
3,3,0,6,0.75
3,3,1,6,0.375
3,3,2,6,0.25
3,3,3,6,0.0
3,3,4,6,0.0
3,3,5,6,0.0
3,3,6,6,0.625
3,3,7,6,1.625
3,3,8,6,3.25
3,3,9,6,4.75
3,3,10,6,6.75
3,3,11,6,8.125
3,3,12,6,13.375
3,3,13,6,12.875
3,3,14,6,13.875
3,3,15,6,9.5
3,3,16,6,8.625
3,3,17,6,10.625
3,3,18,6,10.625
3,3,19,6,10.875
3,3,20,6,4.875
3,3,21,6,3.125
3,3,22,6,2.75
3,3,23,6,2.0
3,6,0,6,0.875
3,6,1,6,0.0
3,6,2,6,0.0
3,6,3,6,0.0
3,6,4,6,0.0
3,6,5,6,0.0
3,6,6,6,0.375
3,6,7,6,1.5
3,6,8,6,2.625
3,6,9,6,3.5
3,6,10,6,5.375
3,6,11,6,8.0
3,6,12,6,8.875
3,6,13,6,17.0
3,6,14,6,16.875
3,6,15,6,17.125
3,6,16,6,9.875
3,6,17,6,13.75
3,6,18,6,11.75
3,6,19,6,8.875
3,6,20,6,6.25
3,6,21,6,3.75
3,6,22,6,2.5
3,6,23,6,1.375
3,9,0,6,1.5
3,9,1,6,0.75
3,9,2,6,0.625
3,9,3,6,0.0
3,9,4,6,0.0
3,9,5,6,0.125
3,9,6,6,0.625
3,9,7,6,1.625
3,9,8,6,4.0
3,9,9,6,7.625
3,9,10,6,9.0
3,9,11,6,9.625
3,9,12,6,9.125
3,9,13,6,8.25
3,9,14,6,8.25
3,9,15,6,7.625
3,9,16,6,7.625
3,9,17,6,8.0
3,9,18,6,8.125
3,9,19,6,7.25
3,9,20,6,5.25
3,9,21,6,4.625
3,9,22,6,3.875
3,9,23,6,2.625
3,10,0,6,1.125
3,10,1,6,0.75
3,10,2,6,0.125
3,10,3,6,0.0
3,10,4,6,0.0
3,10,5,6,0.125
3,10,6,6,0.5
3,10,7,6,2.125
3,10,8,6,4.625
3,10,9,6,7.375
3,10,10,6,8.75
3,10,11,6,8.875
3,10,12,6,9.25
3,10,13,6,8.625
3,10,14,6,7.875
3,10,15,6,8.25
3,10,16,6,7.375
3,10,17,6,7.5
3,10,18,6,7.875
3,10,19,6,6.375
3,10,20,6,5.0
3,10,21,6,3.75
3,10,22,6,2.875
3,10,23,6,2.25
3,13,0,6,0.75
3,13,1,6,0.375
3,13,2,6,0.125
3,13,3,6,0.0
3,13,4,6,0.0
3,13,5,6,0.0
3,13,6,6,0.375
3,13,7,6,1.125
3,13,8,6,1.5
3,13,9,6,3.0
3,13,10,6,4.875
3,13,11,6,6.5
3,13,12,6,7.125
3,13,13,6,9.75
3,13,14,6,7.875
3,13,15,6,11.125
3,13,16,6,8.25
3,13,17,6,9.0
3,13,18,6,10.375
3,13,19,6,8.25
3,13,20,6,5.875
3,13,21,6,3.625
3,13,22,6,2.625
3,13,23,6,1.75
3,16,0,6,2.125
3,16,1,6,1.5
3,16,2,6,1.0
3,16,3,6,0.875
3,16,4,6,0.0
3,16,5,6,0.0
3,16,6,6,0.375
3,16,7,6,1.0
3,16,8,6,1.75
3,16,9,6,3.625
3,16,10,6,4.625
3,16,11,6,7.125
3,16,12,6,10.875
3,16,13,6,10.875
3,16,14,6,10.75
3,16,15,6,9.25
3,16,16,6,8.5
3,16,17,6,7.875
3,16,18,6,7.75
3,16,19,6,7.25
3,16,20,6,6.0
3,16,21,6,4.5
3,16,22,6,3.875
3,16,23,6,3.5
3,17,0,6,1.75
3,17,1,6,1.125
3,17,2,6,0.875
3,17,3,6,0.5
3,17,4,6,0.0
3,17,5,6,0.0
3,17,6,6,0.625
3,17,7,6,1.5
3,17,8,6,2.875
3,17,9,6,4.375
3,17,10,6,6.5
3,17,11,6,8.125
3,17,12,6,9.625
3,17,13,6,10.625
3,17,14,6,9.5
3,17,15,6,8.5
3,17,16,6,8.125
3,17,17,6,7.0
3,17,18,6,7.0
3,17,19,6,6.0
3,17,20,6,5.125
3,17,21,6,4.625
3,17,22,6,3.75
3,17,23,6,2.75
3,20,0,6,1.125
3,20,1,6,0.375
3,20,2,6,0.125
3,20,3,6,0.0
3,20,4,6,0.0
3,20,5,6,0.0
3,20,6,6,0.25
3,20,7,6,0.875
3,20,8,6,1.5
3,20,9,6,3.125
3,20,10,6,4.625
3,20,11,6,7.625
3,20,12,6,12.0
3,20,13,6,15.875
3,20,14,6,25.375
3,20,15,6,13.25
3,20,16,6,24.375
3,20,17,6,9.625
3,20,18,6,17.625
3,20,19,6,9.0
3,20,20,6,7.375
3,20,21,6,5.125
3,20,22,6,3.25
3,20,23,6,2.375
3,23,0,6,1.125
3,23,1,6,0.5
3,23,2,6,0.0
3,23,3,6,0.0
3,23,4,6,0.0
3,23,5,6,0.0
3,23,6,6,0.375
3,23,7,6,1.125
3,23,8,6,2.375
3,23,9,6,4.625
3,23,10,6,5.875
3,23,11,6,7.25
3,23,12,6,7.625
3,23,13,6,8.25
3,23,14,6,8.75
3,23,15,6,7.75
3,23,16,6,7.625
3,23,17,6,7.375
3,23,18,6,7.75
3,23,19,6,8.875
3,23,20,6,5.25
3,23,21,6,3.375
3,23,22,6,2.875
3,23,23,6,2.0
3,24,0,6,1.25
3,24,1,6,0.375
3,24,2,6,0.0
3,24,3,6,0.0
3,24,4,6,0.0
3,24,5,6,0.0
3,24,6,6,0.5
3,24,7,6,1.625
3,24,8,6,3.375
3,24,9,6,5.875
3,24,10,6,7.5
3,24,11,6,13.0
3,24,12,6,23.375
3,24,13,6,9.5
3,24,14,6,13.0
3,24,15,6,12.875
3,24,16,6,12.5
3,24,17,6,11.625
3,24,18,6,11.75
3,24,19,6,10.25
3,24,20,6,7.375
3,24,21,6,4.875
3,24,22,6,3.375
3,24,23,6,2.25
3,27,0,6,1.25
3,27,1,6,0.625
3,27,2,6,0.0
3,27,3,6,0.0
3,27,4,6,0.0
3,27,5,6,0.0
3,27,6,6,0.125
3,27,7,6,0.875
3,27,8,6,1.375
3,27,9,6,3.125
3,27,10,6,4.875
3,27,11,6,7.5
3,27,12,6,9.875
3,27,13,6,10.25
3,27,14,6,17.0
3,27,15,6,12.375
3,27,16,6,15.0
3,27,17,6,9.0
3,27,18,6,15.75
3,27,19,6,10.125
3,27,20,6,7.375
3,27,21,6,5.375
3,27,22,6,3.625
3,27,23,6,2.625
3,30,0,6,1.625
3,30,1,6,0.75
3,30,2,6,0.25
3,30,3,6,0.0
3,30,4,6,0.0
3,30,5,6,0.0
3,30,6,6,0.5
3,30,7,6,1.125
3,30,8,6,2.375
3,30,9,6,4.625
3,30,10,6,7.0
3,30,11,6,8.375
3,30,12,6,18.5
3,30,13,6,11.75
3,30,14,6,11.25
3,30,15,6,9.0
3,30,16,6,9.0
3,30,17,6,10.0
3,30,18,6,11.0
3,30,19,6,10.0
3,30,20,6,8.125
3,30,21,6,5.5
3,30,22,6,4.625
3,30,23,6,3.125
4,3,0,6,0.875
4,3,1,6,0.375
4,3,2,6,0.0
4,3,3,6,0.0
4,3,4,6,0.0
4,3,5,6,0.0
4,3,6,6,0.375
4,3,7,6,0.875
4,3,8,6,4.0
4,3,9,6,2.75
4,3,10,6,4.375
4,3,11,6,4.75
4,3,12,6,5.875
4,3,13,6,7.875
4,3,14,6,7.375
4,3,15,6,7.0
4,3,16,6,7.0
4,3,17,6,7.75
4,3,18,6,7.5
4,3,19,6,7.375
4,3,20,6,5.75
4,3,21,6,4.75
4,3,22,6,3.375
4,3,23,6,2.375
4,4,0,6,0.0
4,4,1,6,0.0
4,4,2,6,0.0
4,4,3,6,0.0
4,4,4,6,0.0
4,4,5,6,0.0
4,4,6,6,0.0
4,4,7,6,0.125
4,4,8,6,0.0
4,4,9,6,0.375
4,4,10,6,0.875
4,4,11,6,1.0
4,4,12,6,1.375
4,4,13,6,1.875
4,4,14,6,1.375
4,4,15,6,1.625
4,4,16,6,1.5
4,4,17,6,1.5
4,4,18,6,1.75
4,4,19,6,1.25
4,4,20,6,0.875
4,4,21,6,0.375
4,4,22,6,0.0
4,4,23,6,0.0
4,6,0,6,1.25
4,6,1,6,0.75
4,6,2,6,0.125
4,6,3,6,0.0
4,6,4,6,0.0
4,6,5,6,0.0
4,6,6,6,0.625
4,6,7,6,1.625
4,6,8,6,2.875
4,6,9,6,4.75
4,6,10,6,6.625
4,6,11,6,7.125
4,6,12,6,23.75
4,6,13,6,18.5
4,6,14,6,11.375
4,6,15,6,7.375
4,6,16,6,6.5
4,6,17,6,6.875
4,6,18,6,9.25
4,6,19,6,7.25
4,6,20,6,5.25
4,6,21,6,4.125
4,6,22,6,2.625
4,6,23,6,2.375
4,7,0,6,1.25
4,7,1,6,0.75
4,7,2,6,0.125
4,7,3,6,0.0
4,7,4,6,0.0
4,7,5,6,0.0
4,7,6,6,0.375
4,7,7,6,1.375
4,7,8,6,2.875
4,7,9,6,5.125
4,7,10,6,6.875
4,7,11,6,8.75
4,7,12,6,13.625
4,7,13,6,18.375
4,7,14,6,11.375
4,7,15,6,12.75
4,7,16,6,8.75
4,7,17,6,9.5
4,7,18,6,19.75
4,7,19,6,8.5
4,7,20,6,5.5
4,7,21,6,4.25
4,7,22,6,3.375
4,7,23,6,2.625
4,11,0,6,0.0
4,11,1,6,0.0
4,11,2,6,0.0
4,11,3,6,0.0
4,11,4,6,0.0
4,11,5,6,0.0
4,11,6,6,0.0
4,11,7,6,0.125
4,11,8,6,0.0
4,11,9,6,0.625
4,11,10,6,1.0
4,11,11,6,1.375
4,11,12,6,1.875
4,11,13,6,2.375
4,11,14,6,2.375
4,11,15,6,2.125
4,11,16,6,2.0
4,11,17,6,1.875
4,11,18,6,1.75
4,11,19,6,1.75
4,11,20,6,1.0
4,11,21,6,0.375
4,11,22,6,0.0
4,11,23,6,0.125
4,13,0,6,1.125
4,13,1,6,0.625
4,13,2,6,0.375
4,13,3,6,0.0
4,13,4,6,0.0
4,13,5,6,0.125
4,13,6,6,0.375
4,13,7,6,1.5
4,13,8,6,4.0
4,13,9,6,4.875
4,13,10,6,6.375
4,13,11,6,8.375
4,13,12,6,7.25
4,13,13,6,9.0
4,13,14,6,8.5
4,13,15,6,9.625
4,13,16,6,9.75
4,13,17,6,15.25
4,13,18,6,19.0
4,13,19,6,10.0
4,13,20,6,6.625
4,13,21,6,5.25
4,13,22,6,3.5
4,13,23,6,2.625
4,14,0,6,1.125
4,14,1,6,0.5
4,14,2,6,0.0
4,14,3,6,0.0
4,14,4,6,0.0
4,14,5,6,0.0
4,14,6,6,0.25
4,14,7,6,1.25
4,14,8,6,2.75
4,14,9,6,4.625
4,14,10,6,6.375
4,14,11,6,7.875
4,14,12,6,11.375
4,14,13,6,10.375
4,14,14,6,15.5
4,14,15,6,11.625
4,14,16,6,10.875
4,14,17,6,10.5
4,14,18,6,15.625
4,14,19,6,11.875
4,14,20,6,7.125
4,14,21,6,5.0
4,14,22,6,3.875
4,14,23,6,2.75
4,17,0,6,1.0
4,17,1,6,0.375
4,17,2,6,0.0
4,17,3,6,0.0
4,17,4,6,0.0
4,17,5,6,0.0
4,17,6,6,0.375
4,17,7,6,0.875
4,17,8,6,1.75
4,17,9,6,3.625
4,17,10,6,5.5
4,17,11,6,6.75
4,17,12,6,10.0
4,17,13,6,8.875
4,17,14,6,10.375
4,17,15,6,12.0
4,17,16,6,10.375
4,17,17,6,10.375
4,17,18,6,9.0
4,17,19,6,9.0
4,17,20,6,7.0
4,17,21,6,4.375
4,17,22,6,3.25
4,17,23,6,2.25
4,18,0,6,0.0
4,18,1,6,0.0
4,18,2,6,0.0
4,18,3,6,0.0
4,18,4,6,0.0
4,18,5,6,0.0
4,18,6,6,0.0
4,18,7,6,0.125
4,18,8,6,0.25
4,18,9,6,0.875
4,18,10,6,1.125
4,18,11,6,1.875
4,18,12,6,2.125
4,18,13,6,2.5
4,18,14,6,2.375
4,18,15,6,2.875
4,18,16,6,2.25
4,18,17,6,2.5
4,18,18,6,2.375
4,18,19,6,1.875
4,18,20,6,1.125
4,18,21,6,0.5
4,18,22,6,0.0
4,18,23,6,0.125
4,21,0,6,1.25
4,21,1,6,0.625
4,21,2,6,0.125
4,21,3,6,0.0
4,21,4,6,0.0
4,21,5,6,0.0
4,21,6,6,0.375
4,21,7,6,1.25
4,21,8,6,3.5
4,21,9,6,5.5
4,21,10,6,7.75
4,21,11,6,8.0
4,21,12,6,8.25
4,21,13,6,9.25
4,21,14,6,9.25
4,21,15,6,8.25
4,21,16,6,8.0
4,21,17,6,9.875
4,21,18,6,12.375
4,21,19,6,8.625
4,21,20,6,5.75
4,21,21,6,4.75
4,21,22,6,3.75
4,21,23,6,2.75
4,24,0,6,0.875
4,24,1,6,0.375
4,24,2,6,0.0
4,24,3,6,0.0
4,24,4,6,0.0
4,24,5,6,0.0
4,24,6,6,0.375
4,24,7,6,1.0
4,24,8,6,2.0
4,24,9,6,3.875
4,24,10,6,6.375
4,24,11,6,12.375
4,24,12,6,17.375
4,24,13,6,23.0
4,24,14,6,10.375
4,24,15,6,12.5
4,24,16,6,27.0
4,24,17,6,16.625
4,24,18,6,10.625
4,24,19,6,10.125
4,24,20,6,7.375
4,24,21,6,5.75
4,24,22,6,3.75
4,24,23,6,2.75
4,25,0,6,0.0
4,25,1,6,0.0
4,25,2,6,0.0
4,25,3,6,0.0
4,25,4,6,0.0
4,25,5,6,0.0
4,25,6,6,0.0
4,25,7,6,0.375
4,25,8,6,0.625
4,25,9,6,1.25
4,25,10,6,1.5
4,25,11,6,2.25
4,25,12,6,2.875
4,25,13,6,3.125
4,25,14,6,3.5
4,25,15,6,3.0
4,25,16,6,3.125
4,25,17,6,3.25
4,25,18,6,3.625
4,25,19,6,2.75
4,25,20,6,2.375
4,25,21,6,1.125
4,25,22,6,0.375
4,25,23,6,0.25
4,27,0,6,1.875
4,27,1,6,0.5
4,27,2,6,0.25
4,27,3,6,0.0
4,27,4,6,0.0
4,27,5,6,0.0
4,27,6,6,0.625
4,27,7,6,1.625
4,27,8,6,3.125
4,27,9,6,5.5
4,27,10,6,9.25
4,27,11,6,11.875
4,27,12,6,25.125
4,27,13,6,18.625
4,27,14,6,18.0
4,27,15,6,10.0
4,27,16,6,11.5
4,27,17,6,14.25
4,27,18,6,22.375
4,27,19,6,19.0
4,27,20,6,7.25
4,27,21,6,5.625
4,27,22,6,3.625
4,27,23,6,3.125
4,28,0,6,1.0
4,28,1,6,0.25
4,28,2,6,0.125
4,28,3,6,0.0
4,28,4,6,0.0
4,28,5,6,0.0
4,28,6,6,0.375
4,28,7,6,1.75
4,28,8,6,3.25
4,28,9,6,5.25
4,28,10,6,8.625
4,28,11,6,29.5
4,28,12,6,24.375
4,28,13,6,14.875
4,28,14,6,28.375
4,28,15,6,9.75
4,28,16,6,12.875
4,28,17,6,12.25
4,28,18,6,15.875
4,28,19,6,9.625
4,28,20,6,5.875
4,28,21,6,4.625
4,28,22,6,3.75
4,28,23,6,2.625
5,2,0,6,0.0
5,2,1,6,0.0
5,2,2,6,0.0
5,2,3,6,0.0
5,2,4,6,0.0
5,2,5,6,0.0
5,2,6,6,0.0
5,2,7,6,0.25
5,2,8,6,0.625
5,2,9,6,1.125
5,2,10,6,2.0
5,2,11,6,2.75
5,2,12,6,3.125
5,2,13,6,3.625
5,2,14,6,3.75
5,2,15,6,3.75
5,2,16,6,3.875
5,2,17,6,4.0
5,2,18,6,4.0
5,2,19,6,3.625
5,2,20,6,2.875
5,2,21,6,1.75
5,2,22,6,0.875
5,2,23,6,0.5
5,5,0,6,1.0
5,5,1,6,0.25
5,5,2,6,0.0
5,5,3,6,0.0
5,5,4,6,0.0
5,5,5,6,0.0
5,5,6,6,0.5
5,5,7,6,1.875
5,5,8,6,3.375
5,5,9,6,4.75
5,5,10,6,6.625
5,5,11,6,8.25
5,5,12,6,13.625
5,5,13,6,23.375
5,5,14,6,19.125
5,5,15,6,14.125
5,5,16,6,9.375
5,5,17,6,11.75
5,5,18,6,12.25
5,5,19,6,10.375
5,5,20,6,7.0
5,5,21,6,5.25
5,5,22,6,3.625
5,5,23,6,3.375
5,9,0,6,0.0
5,9,1,6,0.0
5,9,2,6,0.0
5,9,3,6,0.0
5,9,4,6,0.0
5,9,5,6,0.0
5,9,6,6,0.0
5,9,7,6,0.25
5,9,8,6,0.875
5,9,9,6,1.25
5,9,10,6,2.25
5,9,11,6,2.875
5,9,12,6,3.75
5,9,13,6,4.0
5,9,14,6,4.375
5,9,15,6,4.5
5,9,16,6,4.25
5,9,17,6,4.125
5,9,18,6,3.875
5,9,19,6,3.25
5,9,20,6,2.875
5,9,21,6,1.75
5,9,22,6,0.875
5,9,23,6,0.75
5,11,0,6,1.25
5,11,1,6,0.375
5,11,2,6,0.0
5,11,3,6,0.0
5,11,4,6,0.0
5,11,5,6,0.0
5,11,6,6,0.5
5,11,7,6,1.5
5,11,8,6,2.625
5,11,9,6,4.375
5,11,10,6,6.625
5,11,11,6,6.875
5,11,12,6,14.75
5,11,13,6,8.75
5,11,14,6,8.875
5,11,15,6,8.375
5,11,16,6,7.375
5,11,17,6,7.875
5,11,18,6,10.125
5,11,19,6,8.25
5,11,20,6,5.625
5,11,21,6,4.0
5,11,22,6,3.625
5,11,23,6,2.5
5,12,0,6,1.125
5,12,1,6,0.5
5,12,2,6,0.125
5,12,3,6,0.0
5,12,4,6,0.0
5,12,5,6,0.0
5,12,6,6,0.25
5,12,7,6,1.25
5,12,8,6,2.625
5,12,9,6,5.125
