Month,Day,Day of Week,Hour,Occupancy
4,19,1,19,4.875
4,19,1,20,3.125
4,19,1,21,2.5
4,19,1,22,1.75
4,19,1,23,0.625
4,19,4,0,1.75
4,19,4,1,0.0
4,19,4,2,0.0
4,19,4,3,0.0
4,19,4,4,0.0
4,19,4,5,0.125
4,19,4,6,1.25
4,19,4,7,6.75
4,19,4,8,10.125
4,19,4,9,8.75
4,19,4,10,6.125
4,19,4,11,7.125
4,19,4,12,8.2
4,19,4,13,9.833333333333334
4,19,4,14,9.125
4,19,4,15,10.625
4,19,4,16,12.375
4,19,4,17,10.875
4,19,4,18,10.625
4,19,4,19,8.5
4,19,4,20,7.375
4,19,4,21,6.25
4,19,4,22,4.75
4,19,4,23,2.875
4,20,1,0,0.0
4,20,1,1,0.0
4,20,1,2,0.0
4,20,1,3,0.0
4,20,1,4,0.0
4,20,1,5,0.0
4,20,1,6,0.125
4,20,1,7,1.0
4,20,1,8,1.375
4,20,1,9,1.5
4,20,1,10,1.625
4,20,1,11,1.625
4,20,1,12,1.75
4,20,1,13,2.125
4,20,1,14,2.375
4,20,1,15,2.875
4,20,1,16,2.75
4,20,1,17,3.25
4,20,1,18,2.375
4,20,1,19,1.75
4,20,1,20,0.875
4,20,1,21,0.25
4,20,1,22,0.0
4,20,1,23,0.0
4,20,2,0,0.0
4,20,2,1,0.0
4,20,2,2,0.0
4,20,2,3,0.0
4,20,2,4,0.0
4,20,2,5,0.0
4,20,2,6,0.5
4,20,2,7,2.75
4,20,2,8,6.75
4,20,2,9,5.0
4,20,2,10,4.25
4,20,2,11,4.5
4,20,2,12,5.125
4,20,2,13,5.625
4,20,2,14,6.625
4,20,2,15,7.25
4,20,2,16,7.75
4,20,2,17,7.75
4,20,2,18,7.125
4,20,2,19,5.75
4,20,2,20,3.75
4,20,2,21,3.0
4,20,2,22,2.625
4,20,2,23,1.0
4,20,5,0,1.5
4,20,5,1,0.75
4,20,5,2,0.25
4,20,5,3,0.0
4,20,5,4,0.0
4,20,5,5,0.0
4,20,5,6,1.625
4,20,5,7,6.625
4,20,5,8,10.0
4,20,5,9,7.875
4,20,5,10,5.75
4,20,5,11,8.125
4,20,5,12,8.5
4,20,5,13,10.25
4,20,5,14,11.5
4,20,5,15,12.0
4,20,5,16,12.125
4,20,5,17,10.125
4,20,5,18,9.0
4,20,5,19,7.75
4,20,5,20,6.5
4,20,5,21,6.875
4,20,5,22,6.375
4,20,5,23,4.375
4,21,2,0,0.0
4,21,2,1,0.0
4,21,2,2,0.0
4,21,2,3,0.0
4,21,2,4,0.0
4,21,2,5,0.0
4,21,2,6,0.0
4,21,2,7,1.5
4,21,2,8,1.375
4,21,2,9,1.5
4,21,2,10,1.625
4,21,2,11,1.625
4,21,2,12,2.125
4,21,2,13,2.25
4,21,2,14,2.125
4,21,2,15,2.625
4,21,2,16,2.625
4,21,2,17,2.875
4,21,2,18,2.375
4,21,2,19,1.625
4,21,2,20,1.0
4,21,2,21,0.125
4,21,2,22,0.125
4,21,2,23,0.0
4,21,3,3,0.0
4,21,3,4,0.0
4,21,3,5,0.0
4,21,3,6,0.75
4,21,3,7,3.625
4,21,3,8,8.625
4,21,3,9,7.625
4,21,3,10,6.75
4,21,3,11,7.0
4,21,3,12,7.5
4,21,3,13,6.0
4,21,3,14,5.875
4,21,3,15,7.25
4,21,3,16,7.875
4,21,3,17,8.125
4,21,3,18,6.875
4,21,3,19,5.125
4,21,3,20,4.25
4,21,3,21,2.875
4,21,3,22,2.75
4,21,3,23,1.375
4,21,6,0,3.125
4,21,6,1,2.0
4,21,6,2,1.75
4,21,6,3,0.375
4,21,6,4,0.0
4,21,6,5,0.0
4,21,6,6,0.0
4,21,6,7,0.75
4,21,6,8,2.25
4,21,6,9,3.5
4,21,6,10,5.5
4,21,6,11,6.875
4,21,6,12,11.25
4,21,6,13,20.25
4,21,6,14,8.25
4,21,6,15,8.625
4,21,6,16,8.125
4,21,6,17,6.75
4,21,6,18,6.875
4,21,6,19,5.625
4,21,6,20,5.5
4,21,6,21,6.625
4,21,6,22,7.625
4,21,6,23,5.0
4,22,0,0,3.5
4,22,0,1,2.625
4,22,0,2,2.625
4,22,0,3,0.5
4,22,0,4,0.0
4,22,0,5,0.0
4,22,0,6,0.0
4,22,0,7,0.3
4,22,0,8,1.3333333333333333
4,22,0,9,3.25
4,22,0,10,3.375
4,22,0,11,6.375
4,22,0,12,6.875
4,22,0,13,8.0
4,22,0,14,8.375
4,22,0,15,8.4
4,22,0,16,8.5
4,22,0,17,8.25
4,22,0,18,6.3
4,22,0,19,6.5
4,22,0,20,4.375
4,22,0,21,4.625
4,22,0,22,2.625
4,22,0,23,1.375
4,22,1,6,1.6666666666666667
4,22,1,7,6.375
4,22,1,8,9.25
4,22,1,9,6.625
4,22,1,10,5.375
4,22,1,11,6.5
4,22,1,12,7.5
4,22,1,13,8.25
4,22,1,14,7.375
4,22,1,15,7.125
4,22,1,16,12.375
4,22,1,17,11.75
4,22,1,18,10.875
4,22,1,19,7.0
4,22,1,20,5.25
4,22,1,21,4.0
4,22,1,22,1.875
4,22,1,23,1.125
4,22,3,0,0.0
4,22,3,1,0.0
4,22,4,0,0.5
4,22,4,1,0.125
4,22,4,2,0.0
4,22,4,3,0.0
4,22,4,4,0.0
4,22,4,5,0.0
4,22,4,6,0.5
4,22,4,7,2.75
4,22,4,8,6.25
4,22,4,9,5.125
4,22,4,10,4.25
4,22,4,11,4.5
4,22,4,12,5.375
4,22,4,13,6.25
4,22,4,14,6.625
4,22,4,15,7.5
4,22,4,16,8.0
4,22,4,17,8.125
4,22,4,18,6.875
4,22,4,19,5.375
4,22,4,20,3.75
4,22,4,21,3.5
4,22,4,22,3.125
4,22,4,23,1.875
4,23,1,0,0.5
4,23,1,1,0.125
4,23,1,2,0.0
4,23,1,3,0.0
4,23,1,4,0.0
4,23,1,5,0.125
4,23,1,6,1.0
4,23,1,7,6.75
4,23,1,8,10.125
4,23,1,9,7.5
4,23,1,10,6.0
4,23,1,11,6.375
4,23,1,12,7.25
4,23,1,13,7.625
4,23,1,14,7.5
4,23,1,15,9.125
4,23,1,16,11.875
4,23,1,17,10.5
4,23,1,18,9.5
4,23,1,19,7.5
4,23,1,20,5.375
4,23,1,21,4.375
4,23,1,22,2.125
4,23,1,23,1.25
4,23,2,0,0.0
4,23,2,1,0.0
4,23,2,2,0.0
4,23,2,3,0.0
4,23,2,4,0.0
4,23,2,5,0.0
4,23,2,6,1.25
4,23,2,7,8.125
4,23,2,8,9.375
4,23,2,9,8.125
4,23,2,10,5.625
4,23,2,11,6.125
4,23,2,12,7.625
4,23,2,13,8.75
4,23,2,14,8.75
4,23,2,15,10.75
4,23,2,16,13.25
4,23,2,17,10.625
4,23,2,18,11.375
4,23,2,19,8.125
4,23,2,20,6.125
4,23,2,21,4.25
4,23,2,22,3.0
4,23,2,23,2.0
4,23,4,21,0.6666666666666666
4,23,4,22,0.3
4,23,4,23,0.0
4,23,5,0,1.125
4,23,5,1,0.1
4,23,5,2,0.0
4,23,5,3,0.0
4,23,5,4,0.0
4,23,5,5,0.0
4,23,5,6,0.625
4,23,5,7,2.375
4,23,5,8,5.8
4,23,5,9,4.625
4,23,5,10,4.3
4,23,5,11,5.375
4,23,5,12,6.5
4,23,5,13,7.0
4,23,5,14,7.25
4,23,5,15,9.0
4,23,5,16,8.0
4,23,5,17,7.25
4,23,5,18,6.125
4,23,5,19,4.5
4,23,5,20,3.875
4,23,5,21,3.25
4,23,5,22,3.0
4,23,5,23,3.0
4,24,2,0,0.125
4,24,2,1,0.0
4,24,2,2,0.0
4,24,2,3,0.0
4,24,2,4,0.0
4,24,2,5,0.25
4,24,2,6,1.375
4,24,2,7,7.125
4,24,2,8,10.125
4,24,2,9,8.25
4,24,2,10,6.125
4,24,2,11,6.875
4,24,2,12,7.5
4,24,2,13,10.0
4,24,2,14,9.125
4,24,2,15,10.5
4,24,2,16,12.25
4,24,2,17,10.375
4,24,2,18,10.75
4,24,2,19,7.75
4,24,2,20,5.125
4,24,2,21,5.25
4,24,2,22,3.125
4,24,2,23,1.375
4,24,3,0,0.75
4,24,3,1,0.0
4,24,3,2,0.0
4,24,3,3,0.0
4,24,3,4,0.0
4,24,3,5,0.125
4,24,3,6,1.375
4,24,3,7,5.0
4,24,3,8,9.333333333333334
4,24,3,9,8.375
4,24,3,10,6.25
4,24,3,11,6.75
4,24,3,12,7.125
4,24,3,13,8.5
4,24,3,14,8.5
4,24,3,15,11.0
4,24,3,16,12.25
4,24,3,17,12.5
4,24,3,18,8.5
4,24,3,19,7.75
4,24,3,20,4.875
4,24,3,21,4.625
4,24,3,22,3.5
4,24,3,23,2.75
4,24,5,0,0.0
4,24,5,1,0.0
4,24,5,2,0.0
4,24,5,3,0.0
4,24,5,4,0.0
4,24,5,5,0.0
4,24,5,6,0.125
4,24,5,7,1.0
4,24,5,8,1.5
4,24,5,9,1.625
4,24,5,10,1.875
4,24,5,11,2.25
4,24,5,12,2.75
4,24,5,13,3.0
4,24,5,14,2.875
4,24,5,15,3.125
4,24,5,16,3.75
4,24,5,17,3.5
4,24,5,18,3.25
4,24,5,19,2.25
4,24,5,20,1.5
4,24,5,21,0.875
4,24,5,22,0.25
4,24,5,23,0.0
4,24,6,0,1.875
4,24,6,1,1.25
4,24,6,2,1.25
4,24,6,3,0.7
4,24,6,4,0.0
4,24,6,5,0.0
4,24,6,6,0.125
4,24,6,7,1.125
4,24,6,8,2.875
4,24,6,9,4.75
4,24,6,10,7.5
4,24,6,11,7.375
4,24,6,12,7.25
4,24,6,13,8.375
4,24,6,14,8.5
4,24,6,15,9.0
4,24,6,16,8.375
4,24,6,17,7.625
4,24,6,18,6.5
4,24,6,19,6.375
4,24,6,20,5.0
4,24,6,21,4.875
4,24,6,22,4.0
4,24,6,23,3.125
4,25,0,0,2.75
4,25,0,1,1.5
4,25,0,2,1.75
4,25,0,3,1.0
4,25,0,4,0.25
4,25,0,5,0.25
4,25,0,6,0.25
4,25,0,7,0.75
4,25,0,8,2.5
4,25,0,9,5.125
4,25,0,10,4.25
4,25,0,11,5.75
4,25,0,12,6.125
4,25,0,13,7.625
4,25,0,14,8.375
4,25,0,15,8.125
4,25,0,16,7.625
4,25,0,17,5.875
4,25,0,18,5.0
4,25,0,19,4.125
4,25,0,20,3.25
4,25,0,21,3.5
4,25,0,22,2.125
4,25,0,23,1.25
4,25,3,0,0.625
4,25,3,1,0.5
4,25,3,2,0.0
4,25,3,3,0.0
4,25,3,4,0.0
4,25,3,5,0.125
4,25,3,6,1.5
4,25,3,7,7.375
4,25,3,8,9.875
4,25,3,9,8.5
4,25,3,10,6.0
4,25,3,11,7.125
4,25,3,12,8.25
4,25,3,13,8.875
4,25,3,14,8.875
4,25,3,15,10.875
4,25,3,16,17.375
4,25,3,17,20.375
4,25,3,18,8.125
4,25,3,19,8.625
4,25,3,20,6.0
4,25,3,21,4.375
4,25,3,22,3.25
4,25,3,23,1.875
4,25,4,0,0.875
4,25,4,1,0.125
4,25,4,2,0.0
4,25,4,3,0.0
4,25,4,4,0.0
4,25,4,5,0.125
4,25,4,6,0.875
4,25,4,7,6.2
4,25,4,8,9.833333333333334
4,25,4,9,8.375
4,25,4,10,6.875
4,25,4,11,8.5
4,25,4,12,7.875
4,25,4,13,9.625
4,25,4,14,10.875
4,25,4,15,11.375
4,25,4,16,13.125
4,25,4,17,10.75
4,25,4,18,8.375
4,25,4,19,9.125
4,25,4,20,6.75
4,25,4,21,7.5
4,25,4,22,6.375
4,25,4,23,4.5
4,25,6,0,0.0
4,25,6,1,0.0
4,25,6,2,0.0
4,25,6,3,0.0
4,25,6,4,0.0
4,25,6,5,0.0
4,25,6,6,0.0
4,25,6,7,0.0
4,25,6,8,0.5
4,25,6,9,1.375
4,25,6,10,1.625
4,25,6,11,2.125
4,25,6,12,2.75
4,25,6,13,3.5
4,25,6,14,3.0
4,25,6,15,2.875
4,25,6,16,2.5
4,25,6,17,2.625
4,25,6,18,2.5
4,25,6,19,2.0
4,25,6,20,1.25
4,25,6,21,0.75
4,25,6,22,0.125
4,25,6,23,0.0
4,26,0,0,0.0
4,26,0,1,0.0
4,26,0,2,0.0
4,26,0,3,0.0
4,26,0,4,0.0
4,26,0,5,0.0
4,26,0,6,0.0
4,26,0,7,0.0
4,26,0,8,0.125
4,26,0,9,0.625
4,26,0,10,1.125
4,26,0,11,1.625
4,26,0,12,2.375
4,26,0,13,2.875
4,26,0,14,2.75
4,26,0,15,2.875
4,26,0,16,2.5
4,26,0,17,2.125
4,26,0,18,2.125
4,26,0,19,1.625
4,26,0,20,1.25
4,26,0,21,0.5
4,26,0,22,0.0
4,26,0,23,0.0
4,26,1,0,0.125
4,26,1,1,0.0
4,26,1,2,0.0
4,26,1,3,0.0
4,26,1,4,0.0
4,26,1,5,0.0
4,26,1,6,0.5
4,26,1,7,2.5
4,26,1,8,5.125
4,26,1,9,4.375
4,26,1,10,3.625
4,26,1,11,4.25
4,26,1,12,5.25
4,26,1,13,5.625
4,26,1,14,6.375
4,26,1,15,6.833333333333333
4,26,1,16,7.5
4,26,1,17,7.625
4,26,1,18,7.5
4,26,1,19,5.625
4,26,1,20,3.5
4,26,1,21,2.25
4,26,1,22,2.0
4,26,1,23,1.25
4,26,4,0,0.75
4,26,4,1,0.0
4,26,4,2,0.0
4,26,4,3,0.0
4,26,4,4,0.0
4,26,4,5,0.125
4,26,4,6,1.625
4,26,4,7,6.875
4,26,4,8,9.75
4,26,4,9,8.0
4,26,4,10,5.625
4,26,4,11,7.25
4,26,4,12,7.875
4,26,4,13,9.125
4,26,4,14,10.625
4,26,4,15,10.75
4,26,4,16,12.375
4,26,4,17,10.125
4,26,4,18,10.25
4,26,4,19,8.625
4,26,4,20,6.25
4,26,4,21,6.125
4,26,4,22,5.0
4,26,4,23,2.75
4,26,5,0,2.625
4,26,5,1,1.0
4,26,5,2,0.5
4,26,5,3,0.0
4,26,5,4,0.0
4,26,5,5,0.125
4,26,5,6,1.125
4,26,5,7,5.0
4,26,5,8,9.5
4,26,5,9,9.375
4,26,5,10,6.625
4,26,5,11,7.375
4,26,5,12,8.375
4,26,5,13,11.375
4,26,5,14,10.75
4,26,5,15,12.0
4,26,5,16,13.125
4,26,5,17,10.75
4,26,5,18,9.0
4,26,5,19,8.25
4,26,5,20,6.75
4,26,5,21,6.25
4,26,5,22,5.75
4,26,5,23,4.5
4,27,1,0,0.0
4,27,1,1,0.0
4,27,1,2,0.0
4,27,1,3,0.0
4,27,1,4,0.0
4,27,1,5,0.0
4,27,1,6,0.125
4,27,1,7,0.875
4,27,1,8,1.625
4,27,1,9,1.5
4,27,1,10,1.75
4,27,1,11,2.0
4,27,1,12,2.5
4,27,1,13,2.125
4,27,1,14,2.5
4,27,1,15,3.125
4,27,1,16,2.625
4,27,1,17,3.25
4,27,1,18,2.625
4,27,1,19,1.875
4,27,1,20,1.0
4,27,1,21,0.25
4,27,1,22,0.0
4,27,1,23,0.0
4,27,2,0,0.125
4,27,2,1,0.0
4,27,2,2,0.0
4,27,2,3,0.0
4,27,2,4,0.0
4,27,2,5,0.0
4,27,2,6,0.5
4,27,2,7,3.125
4,27,2,8,7.0
4,27,2,9,5.625
4,27,2,10,4.375
4,27,2,11,4.75
4,27,2,12,5.5
4,27,2,13,6.0
4,27,2,14,6.75
4,27,2,15,7.125
4,27,2,16,7.75
4,27,2,17,8.0
4,27,2,18,7.0
4,27,2,19,5.375
4,27,2,20,3.375
4,27,2,21,3.125
4,27,2,22,2.25
4,27,2,23,1.125
4,27,5,0,1.25
4,27,5,1,0.5
4,27,5,2,0.5
4,27,5,3,0.0
4,27,5,4,0.0
4,27,5,5,0.0
4,27,5,6,0.875
4,27,5,7,7.6
4,27,5,8,8.75
4,27,5,9,7.5
4,27,5,10,6.6
4,27,5,11,8.333333333333334
4,27,5,12,8.125
4,27,5,13,10.0
4,27,5,14,10.5
4,27,5,15,11.875
4,27,5,16,11.875
4,27,5,17,10.125
4,27,5,18,9.25
4,27,5,19,7.625
4,27,5,20,5.375
4,27,5,21,5.75
4,27,5,22,5.375
4,27,5,23,3.875
4,27,6,0,3.75
4,27,6,1,2.125
4,27,6,2,1.875
4,27,6,3,0.875
4,27,6,4,0.0
4,27,6,5,0.0
4,27,6,6,0.25
4,27,6,7,1.125
4,27,6,8,2.75
4,27,6,9,4.375
4,27,6,10,6.625
4,27,6,11,7.75
4,27,6,12,9.0
4,27,6,13,9.625
4,27,6,14,9.5
4,27,6,15,9.625
4,27,6,16,9.75
4,27,6,17,8.625
4,27,6,18,7.5
4,27,6,19,7.25
4,27,6,20,5.75
4,27,6,21,6.5
4,27,6,22,6.5
4,27,6,23,6.875
4,28,0,0,4.375
4,28,0,1,2.5
4,28,0,2,2.125
4,28,0,3,1.125
4,28,0,4,0.0
4,28,0,5,0.0
4,28,0,6,0.0
4,28,0,7,0.375
4,28,0,8,1.0
4,28,0,9,3.125
4,28,0,10,3.125
4,28,0,11,6.5
4,28,0,12,8.125
4,28,0,13,8.75
4,28,0,14,8.875
4,28,0,15,8.5
4,28,0,16,8.875
4,28,0,17,7.375
4,28,0,18,6.75
4,28,0,19,5.5
4,28,0,20,4.125
4,28,0,21,3.25
4,28,0,22,2.5
4,28,0,23,3.0
4,28,2,0,0.0
4,28,2,1,0.0
4,28,2,2,0.0
4,28,2,3,0.0
4,28,2,4,0.0
4,28,2,5,0.0
4,28,2,6,0.125
4,28,2,7,0.875
4,28,2,8,1.5
4,28,2,9,1.5
4,28,2,10,1.75
4,28,2,11,2.0
4,28,2,12,2.375
4,28,2,13,2.5
4,28,2,14,2.375
4,28,2,15,2.875
4,28,2,16,3.0
4,28,2,17,3.0
4,28,2,18,3.25
4,28,2,19,1.875
4,28,2,20,1.25
4,28,2,21,0.375
4,28,2,22,0.0
4,28,2,23,0.0
4,28,3,0,0.375
4,28,3,1,0.0
4,28,3,2,0.0
4,28,3,3,0.0
4,28,3,4,0.0
4,28,3,5,0.0
4,28,3,6,0.625
4,28,3,7,3.0
4,28,3,8,6.75
4,28,3,9,5.875
4,28,3,10,4.75
4,28,3,11,5.0
4,28,3,12,5.625
4,28,3,13,6.625
4,28,3,14,6.75
4,28,3,15,7.5
4,28,3,16,8.25
4,28,3,17,8.125
4,28,3,18,7.25
4,28,3,19,5.75
4,28,3,20,4.5
4,28,3,21,3.625
4,28,3,22,3.375
4,28,3,23,1.875
4,28,6,0,2.875
4,28,6,1,2.0
4,28,6,2,2.0
4,28,6,3,0.3333333333333333
4,28,6,4,0.0
4,28,6,5,0.0
4,28,6,6,0.125
4,28,6,7,0.875
4,28,6,8,2.5
4,28,6,9,4.125
4,28,6,10,6.25
4,28,6,11,7.375
4,28,6,12,7.375
4,28,6,13,9.875
4,28,6,14,9.25
4,28,6,15,9.375
4,28,6,16,9.875
4,28,6,17,8.5
4,28,6,18,7.125
4,28,6,19,6.875
4,28,6,20,4.875
4,28,6,21,6.375
4,28,6,22,5.375
4,28,6,23,6.0
4,29,0,0,3.5
4,29,0,1,2.625
4,29,0,2,2.375
4,29,0,3,1.125
4,29,0,4,0.1
4,29,0,5,0.0
4,29,0,6,0.0
4,29,0,7,0.375
4,29,0,8,1.25
4,29,0,9,4.0
4,29,0,10,4.25
4,29,0,11,7.0
4,29,0,12,7.5
4,29,0,13,8.375
4,29,0,14,8.25
4,29,0,15,8.875
4,29,0,16,8.125
4,29,0,17,7.0
4,29,0,18,6.25
4,29,0,19,5.375
4,29,0,20,4.125
4,29,0,21,3.875
4,29,0,22,4.0
4,29,0,23,1.125
4,29,1,0,0.625
4,29,1,1,0.0
4,29,1,2,0.0
4,29,1,3,0.0
4,29,1,4,0.0
4,29,1,5,0.0
4,29,1,6,0.75
4,29,1,7,7.75
4,29,1,8,8.875
4,29,1,9,8.0
4,29,1,10,5.25
4,29,1,11,6.0
4,29,1,12,7.5
4,29,1,13,8.375
4,29,1,14,7.625
4,29,1,15,8.625
4,29,1,16,12.5
4,29,1,17,21.625
4,29,1,18,10.875
4,29,1,19,8.375
4,29,1,20,5.375
4,29,1,21,4.375
4,29,1,22,2.75
4,29,1,23,3.0
4,29,3,0,0.0
4,29,3,1,0.0
4,29,3,2,0.0
4,29,3,3,0.0
4,29,3,4,0.0
4,29,3,5,0.0
4,29,3,6,0.25
4,29,3,7,0.25
4,29,3,8,1.125
4,29,3,9,1.625
4,29,3,10,1.875
4,29,3,11,2.0
4,29,3,12,2.375
4,29,3,13,2.625
4,29,3,14,2.875
4,29,3,15,2.625
4,29,3,16,3.0
4,29,3,17,3.375
4,29,3,18,3.5
4,29,3,19,2.125
4,29,3,20,1.625
4,29,3,21,0.875
4,29,3,22,0.125
4,29,3,23,0.0
4,29,4,0,0.375
4,29,4,1,0.0
4,29,4,2,0.0
4,29,4,3,0.0
4,29,4,4,0.0
4,29,4,5,0.0
4,30,1,0,0.25
4,30,1,1,0.0
4,30,1,2,0.0
4,30,1,3,0.0
4,30,1,4,0.0
4,30,1,5,0.0
4,30,1,6,1.25
4,30,1,7,6.125
4,30,1,8,9.125
4,30,1,9,8.375
4,30,1,10,5.25
4,30,1,11,6.125
4,30,1,12,7.125
4,30,1,13,8.5
4,30,1,14,8.125
4,30,1,15,9.875
4,30,1,16,13.125
4,30,1,17,12.875
4,30,1,18,11.25
4,30,1,19,8.0
4,30,1,20,4.0
4,30,1,21,3.75
4,30,1,22,2.125
4,30,1,23,0.75
4,30,2,0,0.5
4,30,2,1,0.0
4,30,2,2,0.0
4,30,2,3,0.0
4,30,2,4,0.0
4,30,2,5,0.0
4,30,2,6,0.75
4,30,2,7,5.125
4,30,2,8,9.625
4,30,2,9,8.75
4,30,2,10,6.125
4,30,2,11,5.875
4,30,2,12,8.25
4,30,2,13,10.625
4,30,2,14,8.375
4,30,2,15,9.25
4,30,2,16,12.875
4,30,2,17,13.375
4,30,2,18,11.0
4,30,2,19,8.75
4,30,2,20,6.125
4,30,2,21,4.625
4,30,2,22,3.5
4,30,2,23,3.375
4,30,4,0,0.0
4,30,4,1,0.0
4,30,4,2,0.0
4,30,4,3,0.0
4,30,4,4,0.0
4,30,4,5,0.0
4,30,4,6,0.0
4,30,4,7,1.0
4,30,4,8,1.625
4,30,4,9,1.875
4,30,4,10,1.875
4,30,4,11,1.875
4,30,4,12,2.5
4,30,4,13,3.125
4,30,4,14,2.625
4,30,4,15,2.9
4,30,4,16,3.625
4,30,4,17,3.75
4,30,4,18,3.5
4,30,4,19,2.375
4,30,4,20,1.375
4,30,4,21,0.7
4,30,4,22,0.375
4,30,4,23,0.0
4,30,5,3,0.0
4,30,5,4,0.0
4,30,5,5,0.0
4,30,5,6,0.5
4,30,5,7,2.625
4,30,5,8,6.25
4,30,5,9,4.875
4,30,5,10,4.875
4,30,5,11,5.125
4,30,5,12,7.0
4,30,5,13,7.375
4,30,5,14,11.875
4,30,5,15,9.5
4,30,5,16,7.25
4,30,5,17,6.875
4,30,5,18,6.5
4,30,5,19,6.0
4,30,5,20,6.0
4,30,5,21,3.875
4,30,5,22,3.75
4,30,5,23,2.875
5,1,2,0,0.375
5,1,2,1,0.0
5,1,2,2,0.0
5,1,2,3,0.0
5,1,2,4,0.0
5,1,2,5,0.125
5,1,2,6,1.25
5,1,2,7,6.875
5,1,2,8,9.75
5,1,2,9,7.875
5,1,2,10,5.875
5,1,2,11,6.5
5,1,2,12,7.75
5,1,2,13,8.625
5,1,2,14,8.0
5,1,2,15,8.875
5,1,2,16,12.375
5,1,2,17,12.125
5,1,2,18,10.375
5,1,2,19,7.125
5,1,2,20,4.875
5,1,2,21,4.25
5,1,2,22,2.875
5,1,2,23,1.25
5,1,3,0,1.125
5,1,3,1,0.0
5,1,3,2,0.0
5,1,3,3,0.0
5,1,3,4,0.0
5,1,3,5,0.0
5,1,3,6,0.625
5,1,3,7,5.5
5,1,3,8,9.5
5,1,3,9,9.125
5,1,3,10,8.5
5,1,3,11,6.25
5,1,3,12,10.875
5,1,3,13,8.5
5,1,3,14,8.875
5,1,3,15,10.25
5,1,3,16,13.25
5,1,3,17,15.875
5,1,3,18,10.375
5,1,3,19,8.75
5,1,3,20,6.375
5,1,3,21,5.0
5,1,3,22,3.875
5,1,3,23,2.0
5,1,5,0,0.0
5,1,5,1,0.0
5,1,5,2,0.0
5,1,5,3,0.0
5,1,5,4,0.0
5,1,5,5,0.0
5,1,5,6,0.0
5,1,5,7,1.125
5,1,5,8,1.875
5,1,5,9,1.875
5,1,5,10,1.875
5,1,5,11,2.75
5,1,5,12,3.375
5,1,5,13,3.625
5,1,5,14,3.625
5,1,5,15,4.0
5,1,5,16,3.875
5,1,5,17,3.875
5,1,5,18,4.0
5,1,5,19,2.625
5,1,5,20,2.0
5,1,5,21,1.375
5,1,5,22,0.5
5,1,5,23,0.125
5,1,6,0,2.0
5,1,6,1,1.0
5,1,6,2,1.0
5,1,6,3,0.3
5,1,6,4,0.0
5,1,6,5,0.0
5,1,6,6,0.0
5,1,6,7,0.5
5,1,6,8,1.5
5,1,6,9,2.375
5,1,6,10,3.75
5,1,6,11,5.625
5,1,6,12,7.25
5,1,6,13,7.875
5,1,6,14,7.5
5,1,6,15,8.0
5,2,0,3,0.5
5,2,0,4,0.0
5,2,0,5,0.0
5,2,0,6,0.0
5,2,0,7,0.125
5,2,0,8,1.125
5,2,0,9,2.125
5,2,0,10,3.5
5,2,0,11,4.75
5,2,0,12,5.75
5,2,0,13,6.375
5,2,0,14,6.5
5,2,0,15,6.625
5,2,0,16,7.75
5,2,0,17,6.75
5,2,0,18,5.625
5,2,0,19,5.125
5,2,0,20,4.375
5,2,0,21,3.75
5,2,0,22,2.5
5,2,0,23,1.25
5,2,3,0,0.375
5,2,3,1,0.0
5,2,3,2,0.0
5,2,3,3,0.0
5,2,3,4,0.0
5,2,3,5,0.125
5,2,3,6,1.375
5,2,3,7,6.75
5,2,3,8,9.375
5,2,3,9,8.25
5,2,3,10,5.625
5,2,3,11,6.75
5,2,3,12,8.25
5,2,3,13,8.125
5,2,3,14,8.375
5,2,3,15,10.125
5,2,3,16,13.375
5,2,3,17,10.0
5,2,3,18,9.375
5,2,3,19,8.0
5,2,3,20,6.25
5,2,3,21,6.0
5,2,3,22,3.625
5,2,3,23,2.0
5,2,4,0,0.875
5,2,4,1,0.125
5,2,4,2,0.0
5,2,4,3,0.0
5,2,4,4,0.0
5,2,4,5,0.125
5,2,4,6,0.875
5,2,4,7,5.25
5,2,4,8,9.625
5,2,4,9,7.5
5,2,4,10,7.125
5,2,4,11,7.0
5,2,4,12,8.125
5,2,4,13,9.375
5,2,4,14,9.5
5,2,4,15,10.75
5,2,4,16,13.75
5,2,4,17,10.75
5,2,4,18,8.5
5,2,4,19,9.0
5,2,4,20,5.875
5,2,4,21,4.875
5,2,4,22,5.75
5,2,4,23,2.5
5,2,6,0,0.0
5,2,6,1,0.0
5,2,6,2,0.0
5,2,6,3,0.0
5,2,6,4,0.0
5,2,6,5,0.0
5,2,6,6,0.0
5,2,6,7,0.125
5,2,6,8,0.75
5,2,6,9,1.125
5,2,6,10,2.125
5,2,6,11,2.375
5,2,6,12,2.875
5,2,6,13,4.125
5,2,6,14,3.875
5,2,6,15,3.375
5,2,6,16,3.0
5,2,6,17,2.75
5,2,6,18,2.5
5,2,6,19,2.5
5,2,6,20,1.75
5,2,6,21,1.25
5,2,6,22,0.625
5,2,6,23,0.0
5,3,0,0,0.0
5,3,0,1,0.0
5,3,0,2,0.0
5,3,0,3,0.0
5,3,0,4,0.0
5,3,0,5,0.0
5,3,0,6,0.0
5,3,0,7,0.0
5,3,0,8,0.25
5,3,0,9,0.75
5,3,0,10,1.5
5,3,0,11,1.875
5,3,0,12,2.75
5,3,0,13,2.875
5,3,0,14,3.0
5,3,0,15,3.25
