Month,Day,Hour,Day of Week,Occupancy
1,29,11,2,7.875
1,29,12,2,8.125
1,29,13,2,7.625
1,29,14,2,7.125
1,29,15,2,8.125
1,29,16,2,9.75
1,29,17,2,13.875
1,29,18,2,21.875
1,29,19,2,13.5
1,29,20,2,4.75
1,29,21,2,2.375
1,29,22,2,1.75
1,29,23,2,0.875
1,30,0,2,0.0
1,30,1,2,0.0
1,30,2,2,0.0
1,30,3,2,0.0
1,30,4,2,0.0
1,30,5,2,0.5
1,30,6,2,2.75
1,30,7,2,9.75
1,30,8,2,28.8
1,30,9,2,20.666666666666668
1,30,10,2,7.625
1,30,11,2,7.25
1,30,12,2,7.5
1,30,13,2,7.375
1,30,14,2,7.0
1,30,15,2,6.75
1,30,16,2,9.5
1,30,17,2,10.625
1,30,18,2,29.5
1,30,19,2,6.5
1,30,20,2,3.125
1,30,21,2,1.75
1,30,22,2,1.375
1,30,23,2,0.25
2,2,0,2,0.0
2,2,1,2,0.0
2,2,2,2,0.0
2,2,3,2,0.0
2,2,4,2,0.0
2,2,5,2,0.25
2,2,6,2,1.375
2,2,7,2,3.5
2,2,8,2,6.625
2,2,9,2,5.375
2,2,10,2,4.5
2,2,11,2,3.875
2,2,12,2,4.875
2,2,13,2,4.875
2,2,14,2,5.125
2,2,15,2,5.25
2,2,16,2,6.875
2,2,17,2,8.875
2,2,18,2,10.0
2,2,19,2,5.375
2,2,20,2,2.625
2,2,21,2,1.5
2,2,22,2,1.0
2,2,23,2,0.25
2,5,0,2,0.0
2,5,1,2,0.0
2,5,2,2,0.0
2,5,3,2,0.0
2,5,4,2,0.0
2,5,5,2,0.75
2,5,6,2,3.5
2,5,7,2,12.5
2,5,8,2,32.125
2,5,9,2,30.75
2,5,10,2,10.625
2,5,11,2,8.25
2,5,12,2,7.5
2,5,13,2,6.875
2,5,14,2,6.375
2,5,15,2,7.75
2,5,16,2,14.125
2,5,17,2,29.25
2,5,18,2,29.75
2,5,19,2,21.5
2,5,20,2,4.0
2,5,21,2,2.75
2,5,22,2,1.625
2,5,23,2,0.75
2,6,0,2,0.0
2,6,1,2,0.0
2,6,2,2,0.0
2,6,3,2,0.0
2,6,4,2,0.0
2,6,5,2,0.875
2,6,6,2,4.75
2,6,7,2,11.25
2,6,8,2,19.5
2,6,9,2,15.625
2,6,10,2,9.625
2,6,11,2,7.875
2,6,12,2,7.375
2,6,13,2,6.75
2,6,14,2,5.5
2,6,15,2,7.125
2,6,16,2,9.875
2,6,17,2,25.375
2,6,18,2,27.375
2,6,19,2,14.9
2,6,20,2,2.625
2,6,21,2,1.8333333333333333
2,6,22,2,1.125
2,6,23,2,0.125
2,9,0,2,0.0
2,9,1,2,0.0
2,9,2,2,0.0
2,9,3,2,0.0
2,9,4,2,0.0
2,9,5,2,0.125
2,9,6,2,1.375
2,9,7,2,4.0
2,9,8,2,6.25
2,9,9,2,5.75
2,9,10,2,4.875
2,9,11,2,4.375
2,9,12,2,5.0
2,9,13,2,4.75
2,9,14,2,4.875
2,9,15,2,5.625
2,9,16,2,7.375
2,9,17,2,8.875
2,9,18,2,7.6
2,9,19,2,5.25
2,9,20,2,2.875
2,9,21,2,1.5
2,9,22,2,0.75
2,9,23,2,0.125
2,12,0,2,0.0
2,12,1,2,0.0
2,12,2,2,0.0
2,12,3,2,0.0
2,12,4,2,0.0
2,12,5,2,0.125
2,12,6,2,2.625
2,12,7,2,9.25
2,12,8,2,25.6
2,12,9,2,27.375
2,12,10,2,10.125
2,12,11,2,7.375
2,12,12,2,7.375
2,12,13,2,7.875
2,12,14,2,6.875
2,12,15,2,7.875
2,12,16,2,9.125
2,12,17,2,18.5
2,12,18,2,17.25
2,12,19,2,8.75
2,12,20,2,4.625
2,12,21,2,2.375
2,12,22,2,1.5
2,12,23,2,0.625
2,13,0,2,0.0
2,13,1,2,0.0
2,13,2,2,0.0
2,13,3,2,0.0
2,13,4,2,0.0
2,13,5,2,0.125
2,13,6,2,2.125
2,13,7,2,8.375
2,13,8,2,23.5
2,13,9,2,30.875
2,13,10,2,10.125
2,13,11,2,6.375
2,13,12,2,6.875
2,13,13,2,6.625
2,13,14,2,5.75
2,13,15,2,5.875
2,13,16,2,8.25
2,13,17,2,40.25
2,13,18,2,16.125
2,13,19,2,11.125
2,13,20,2,4.375
2,13,21,2,2.5
2,13,22,2,1.625
2,13,23,2,0.5
2,19,0,2,0.25
2,19,1,2,0.0
2,19,2,2,0.0
2,19,3,2,0.0
2,19,4,2,0.0
2,19,5,2,0.125
2,19,6,2,2.25
2,19,7,2,8.75
2,19,8,2,23.25
2,19,9,2,26.875
2,19,10,2,11.125
2,19,11,2,7.75
2,19,12,2,8.125
2,19,13,2,7.875
2,19,14,2,7.625
2,19,15,2,6.625
2,19,16,2,9.125
2,19,17,2,20.0
2,19,18,2,10.125
2,19,19,2,7.875
2,19,20,2,4.125
2,19,21,2,2.625
2,19,22,2,1.5
2,19,23,2,0.6
2,23,0,2,0.0
2,23,1,2,0.0
2,23,2,2,0.0
2,23,3,2,0.0
2,23,4,2,0.0
2,23,5,2,0.0
2,23,6,2,1.125
2,23,7,2,3.0
2,23,8,2,5.875
2,23,9,2,5.875
2,23,10,2,5.375
2,23,11,2,4.25
2,23,12,2,5.375
2,23,13,2,5.375
2,23,14,2,5.125
2,23,15,2,6.5
2,23,16,2,7.5
2,23,17,2,8.25
2,23,18,2,7.375
2,23,19,2,7.3
2,23,20,2,3.5
2,23,21,2,1.75
2,23,22,2,1.125
2,23,23,2,0.125
2,27,0,2,0.0
2,27,1,2,0.0
2,27,2,2,0.0
2,27,3,2,0.0
2,27,4,2,0.0
2,27,5,2,0.875
2,27,6,2,4.125
2,27,7,2,10.25
2,27,8,2,27.0
2,27,9,2,15.375
2,27,10,2,8.375
2,27,11,2,7.875
2,27,12,2,6.0
2,27,13,2,6.5
2,27,14,2,5.5
2,27,15,2,6.5
2,27,16,2,11.375
2,27,17,2,16.0
2,27,18,2,11.625
2,27,19,2,6.375
2,27,20,2,3.5
2,27,21,2,2.125
2,27,22,2,1.125
2,27,23,2,0.25
3,2,0,2,0.0
3,2,1,2,0.0
3,2,2,2,0.0
3,2,3,2,0.0
3,2,4,2,0.0
3,2,5,2,0.125
3,2,6,2,1.125
3,2,7,2,3.75
3,2,8,2,7.125
3,2,9,2,6.75
3,2,10,2,5.25
3,2,11,2,4.375
3,2,12,2,5.625
3,2,13,2,5.75
3,2,14,2,5.75
3,2,15,2,6.375
3,2,16,2,9.0
3,2,17,2,10.5
3,2,18,2,8.875
3,2,19,2,6.375
3,2,20,2,3.25
3,2,21,2,1.75
3,2,22,2,1.0
3,2,23,2,0.125
3,5,0,2,0.0
3,5,1,2,0.0
3,5,2,2,0.0
3,5,3,2,0.0
3,5,4,2,0.0
3,5,5,2,0.5
3,5,6,2,3.375
3,5,7,2,14.625
3,5,8,2,34.25
3,5,9,2,35.0
3,5,10,2,12.625
3,5,11,2,8.125
3,5,12,2,11.5
3,5,13,2,20.625
3,5,14,2,7.375
3,5,15,2,8.25
3,5,16,2,8.25
3,5,17,2,19.125
3,5,18,2,10.875
3,5,19,2,7.5
3,5,20,2,3.875
3,5,21,2,2.375
3,5,22,2,1.5
3,5,23,2,0.875
3,6,0,2,0.0
3,6,1,2,0.0
3,6,2,2,0.0
3,6,3,2,0.0
3,6,4,2,0.0
3,6,5,2,0.875
3,6,6,2,4.625
3,6,7,2,16.0
3,6,8,2,31.25
3,6,9,2,20.125
3,6,10,2,7.375
3,6,11,2,6.75
3,6,12,2,7.0
3,6,13,2,6.75
3,6,14,2,6.125
3,6,15,2,7.125
3,6,16,2,11.0
3,6,17,2,20.2
3,6,18,2,20.5
3,6,19,2,6.5
3,6,20,2,2.875
3,6,21,2,1.75
3,6,22,2,1.125
3,6,23,2,0.375
3,9,0,2,0.0
3,9,1,2,0.0
3,9,2,2,0.0
3,9,3,2,0.0
3,9,4,2,0.0
3,9,5,2,0.125
3,9,6,2,1.375
3,9,7,2,3.5
3,9,8,2,6.625
3,9,9,2,6.875
3,9,10,2,5.125
3,9,11,2,4.75
3,9,12,2,5.25
3,9,13,2,5.25
3,9,14,2,5.875
3,9,15,2,7.0
3,9,16,2,9.125
3,9,17,2,9.0
3,9,18,2,11.125
3,9,19,2,6.0
3,9,20,2,3.125
3,9,21,2,2.125
3,9,22,2,1.125
3,9,23,2,0.5
3,12,0,2,0.375
3,12,1,2,0.0
3,12,2,2,0.0
3,12,3,2,0.0
3,12,4,2,0.0
3,12,5,2,0.625
3,12,6,2,3.25
3,12,7,2,10.25
3,12,8,2,17.5
3,12,9,2,21.875
3,12,10,2,11.625
3,12,11,2,9.5
3,12,12,2,9.0
3,12,13,2,9.75
3,12,14,2,9.625
3,12,15,2,7.625
3,12,16,2,8.375
3,12,17,2,26.875
3,12,18,2,31.25
3,12,19,2,9.25
3,12,20,2,5.0
3,12,21,2,3.75
3,12,22,2,2.375
3,12,23,2,1.375
3,13,0,2,0.5
3,13,1,2,0.0
3,13,2,2,0.0
3,13,3,2,0.0
3,13,4,2,0.0
3,13,5,2,0.75
3,13,6,2,3.375
3,13,7,2,9.875
3,13,8,2,13.75
3,13,9,2,15.0
3,13,10,2,9.125
3,13,11,2,8.375
3,13,12,2,8.375
3,13,13,2,7.625
3,13,14,2,7.75
3,13,15,2,7.75
3,13,16,2,8.375
3,13,17,2,24.125
3,13,18,2,18.0
3,13,19,2,6.0
3,13,20,2,4.3
3,13,21,2,3.0
3,13,22,2,2.125
3,13,23,2,1.125
3,16,0,2,0.0
3,16,1,2,0.0
3,16,2,2,0.0
3,16,3,2,0.0
3,16,4,2,0.0
3,16,5,2,0.0
3,16,6,2,1.0
3,16,7,2,3.0
3,16,8,2,5.375
3,16,9,2,5.375
3,16,10,2,4.5
3,16,11,2,5.125
3,16,12,2,6.125
3,16,13,2,6.875
3,16,14,2,7.125
3,16,15,2,8.0
3,16,16,2,11.375
3,16,17,2,9.375
3,16,18,2,12.0
3,16,19,2,6.125
3,16,20,2,4.125
3,16,21,2,2.125
3,16,22,2,1.625
3,16,23,2,0.625
3,19,0,2,0.0
3,19,1,2,0.0
3,19,2,2,0.0
3,19,3,2,0.0
3,19,4,2,0.0
3,19,5,2,0.375
3,19,6,2,3.0
3,19,7,2,9.75
3,19,8,2,15.375
3,19,9,2,19.5
3,19,10,2,8.5
3,19,11,2,6.875
3,19,12,2,7.5
3,19,13,2,7.3
3,19,14,2,7.0
3,19,15,2,7.3
3,19,16,2,7.625
3,19,17,2,8.625
3,19,18,2,8.125
3,19,19,2,6.0
3,19,20,2,3.625
3,19,21,2,2.25
3,19,22,2,1.625
3,19,23,2,0.625
3,20,0,2,0.0
3,20,1,2,0.0
3,20,2,2,0.0
3,20,3,2,0.0
3,20,4,2,0.0
3,20,5,2,0.875
3,20,6,2,4.125
3,20,7,2,11.75
3,20,8,2,28.0
3,20,9,2,23.875
3,20,10,2,8.2
3,20,11,2,7.5
3,20,12,2,7.75
3,20,13,2,6.75
3,20,14,2,6.125
3,20,15,2,7.375
3,20,16,2,12.875
3,20,17,2,36.625
3,20,18,2,32.25
3,20,19,2,7.625
3,20,20,2,3.875
3,20,21,2,2.375
3,20,22,2,1.5
3,20,23,2,0.25
3,26,0,2,0.0
3,26,1,2,0.0
3,26,2,2,0.0
3,26,3,2,0.0
3,26,4,2,0.0
3,26,5,2,0.625
3,26,6,2,3.125
3,26,7,2,10.625
3,26,8,2,16.25
3,26,9,2,27.333333333333332
3,26,10,2,13.125
3,26,11,2,7.875
3,26,12,2,8.375
3,26,13,2,11.875
3,26,14,2,7.375
3,26,15,2,7.875
3,26,16,2,9.5
3,26,17,2,26.875
3,26,18,2,27.25
3,26,19,2,27.75
3,26,20,2,11.25
3,26,21,2,3.5
3,26,22,2,2.25
3,26,23,2,1.125
3,27,0,2,0.0
3,27,1,2,0.0
3,27,2,2,0.0
3,27,3,2,0.0
3,27,4,2,0.0
3,27,5,2,0.5
3,27,6,2,3.0
3,27,7,2,10.375
3,27,8,2,22.625
3,27,9,2,21.375
3,27,10,2,9.25
3,27,11,2,7.875
3,27,12,2,7.75
3,27,13,2,7.875
3,27,14,2,7.1
3,27,15,2,8.375
3,27,16,2,12.5
3,27,17,2,27.166666666666668
3,27,18,2,25.5
3,27,19,2,9.75
3,27,20,2,4.0
3,27,21,2,2.5
3,27,22,2,1.125
3,27,23,2,0.625
3,30,0,2,0.0
3,30,1,2,0.0
3,30,2,2,0.0
3,30,3,2,0.0
3,30,4,2,0.0
3,30,5,2,0.125
3,30,6,2,1.0
3,30,7,2,3.625
3,30,8,2,6.75
3,30,9,2,7.25
3,30,10,2,5.0
3,30,11,2,4.75
3,30,12,2,5.625
3,30,13,2,5.875
3,30,14,2,5.5
3,30,15,2,6.5
3,30,16,2,8.25
3,30,17,2,14.0
3,30,18,2,8.75
3,30,19,2,6.625
3,30,20,2,3.75
3,30,21,2,2.375
3,30,22,2,1.375
3,30,23,2,0.5
4,2,0,2,0.0
4,2,1,2,0.0
4,2,2,2,0.0
4,2,3,2,0.0
4,2,4,2,0.0
4,2,5,2,0.625
4,2,6,2,3.5
4,2,7,2,10.75
4,2,8,2,15.375
4,2,9,2,29.625
4,2,10,2,10.5
4,2,11,2,8.125
4,2,12,2,7.0
4,2,13,2,8.625
4,2,14,2,6.625
4,2,15,2,8.125
4,2,16,2,8.125
4,2,17,2,13.375
4,2,18,2,11.875
4,2,19,2,8.875
4,2,20,2,4.75
4,2,21,2,2.875
4,2,22,2,1.875
4,2,23,2,0.875
4,3,0,2,0.0
4,3,1,2,0.0
4,3,2,2,0.0
4,3,3,2,0.0
4,3,4,2,0.0
4,3,5,2,0.375
4,3,6,2,3.0
4,3,7,2,10.125
4,3,8,2,22.25
4,3,9,2,21.375
4,3,10,2,9.75
4,3,11,2,7.5
4,3,12,2,7.5
4,3,13,2,7.8
4,3,14,2,6.875
4,3,15,2,7.875
4,3,16,2,14.75
4,3,17,2,29.625
4,3,18,2,21.75
4,3,19,2,7.625
4,3,20,2,3.625
4,3,21,2,2.25
4,3,22,2,1.25
4,3,23,2,0.625
4,6,0,2,0.0
4,6,1,2,0.0
4,6,2,2,0.0
4,6,3,2,0.0
4,6,4,2,0.0
4,6,5,2,0.125
4,6,6,2,1.125
4,6,7,2,4.125
4,6,8,2,6.625
4,6,9,2,6.625
4,6,10,2,5.25
4,6,11,2,4.875
4,6,12,2,6.0
4,6,13,2,5.5
4,6,14,2,5.625
4,6,15,2,6.75
4,6,16,2,7.875
4,6,17,2,9.25
4,6,18,2,17.0
4,6,19,2,15.5
4,6,20,2,3.625
4,6,21,2,2.375
4,6,22,2,1.5
4,6,23,2,0.5
4,7,0,2,0.0
4,7,1,2,0.0
4,7,2,2,0.0
4,7,3,2,0.0
4,7,4,2,0.0
4,7,5,2,0.0
4,7,6,2,0.25
4,7,7,2,1.375
4,7,8,2,1.75
4,7,9,2,1.625
4,7,10,2,1.875
4,7,11,2,1.75
4,7,12,2,2.0
4,7,13,2,2.0
4,7,14,2,1.875
4,7,15,2,2.375
4,7,16,2,2.375
4,7,17,2,2.375
4,7,18,2,2.25
4,7,19,2,1.875
4,7,20,2,1.25
4,7,21,2,0.375
4,7,22,2,0.0
4,7,23,2,0.0
4,9,0,2,0.0
4,9,1,2,0.0
4,9,2,2,0.0
4,9,3,2,0.0
4,9,4,2,0.0
4,9,5,2,1.0
4,9,6,2,4.0
4,9,7,2,13.75
4,9,8,2,30.875
4,9,9,2,31.25
4,9,10,2,9.375
4,9,11,2,8.875
4,9,12,2,7.5
4,9,13,2,7.625
4,9,14,2,7.25
4,9,15,2,8.625
4,9,16,2,9.125
4,9,17,2,20.625
4,9,18,2,35.75
4,9,19,2,9.75
4,9,20,2,5.125
4,9,21,2,3.125
4,9,22,2,1.625
4,9,23,2,0.875
4,10,0,2,0.0
4,10,1,2,0.0
4,10,2,2,0.0
4,10,3,2,0.0
4,10,4,2,0.0
4,10,5,2,0.875
4,10,6,2,4.375
4,10,7,2,10.375
4,10,8,2,16.375
4,10,9,2,18.25
4,10,10,2,11.5
4,10,11,2,7.75
4,10,12,2,7.25
4,10,13,2,7.625
4,10,14,2,6.5
4,10,15,2,8.1
4,10,16,2,16.166666666666668
4,10,17,2,38.0
4,10,18,2,36.875
4,10,19,2,10.125
4,10,20,2,4.0
4,10,21,2,2.125
4,10,22,2,1.25
4,10,23,2,0.625
4,13,0,2,0.0
4,13,1,2,0.0
4,13,2,2,0.0
4,13,3,2,0.0
4,13,4,2,0.0
4,13,5,2,0.125
4,13,6,2,1.25
4,13,7,2,4.0
4,13,8,2,5.75
4,13,9,2,6.875
4,13,10,2,5.25
4,13,11,2,5.25
4,13,12,2,6.0
4,13,13,2,5.625
4,13,14,2,6.25
4,13,15,2,7.0
4,13,16,2,9.0
4,13,17,2,9.375
4,13,18,2,8.875
4,13,19,2,5.625
4,13,20,2,3.625
4,13,21,2,2.25
4,13,22,2,1.375
4,13,23,2,0.375
4,14,0,2,0.0
4,14,1,2,0.0
4,14,2,2,0.0
4,14,3,2,0.0
4,14,4,2,0.0
4,14,5,2,0.0
4,14,6,2,0.375
4,14,7,2,1.375
4,14,8,2,1.9
4,14,9,2,1.875
4,14,10,2,1.625
4,14,11,2,2.0
4,14,12,2,2.125
4,14,13,2,2.5
4,14,14,2,2.125
4,14,15,2,2.25
4,14,16,2,2.5
4,14,17,2,2.125
4,14,18,2,2.375
4,14,19,2,1.875
4,14,20,2,1.0
4,14,21,2,0.375
4,14,22,2,0.0
4,14,23,2,0.0
4,17,0,2,0.0
4,17,1,2,0.0
4,17,2,2,0.0
4,17,3,2,0.0
4,17,4,2,0.0
4,17,5,2,1.125
4,17,6,2,4.25
4,17,7,2,11.625
4,17,8,2,17.25
4,17,9,2,14.375
4,17,10,2,8.625
4,17,11,2,7.0
4,17,12,2,8.25
4,17,13,2,7.875
4,17,14,2,6.875
4,17,15,2,7.5
4,17,16,2,10.25
4,17,17,2,23.25
4,17,18,2,24.125
4,17,19,2,6.875
4,17,20,2,4.125
4,17,21,2,3.0
4,17,22,2,1.625
4,17,23,2,0.375
4,20,0,2,0.0
4,20,1,2,0.0
4,20,2,2,0.0
4,20,3,2,0.0
4,20,4,2,0.0
4,20,5,2,0.125
4,20,6,2,1.375
4,20,7,2,4.125
4,20,8,2,7.0
4,20,9,2,7.625
4,20,10,2,5.625
4,20,11,2,6.125
4,20,12,2,6.25
4,20,13,2,5.875
4,20,14,2,5.75
4,20,15,2,7.375
4,20,16,2,9.625
4,20,17,2,17.25
4,20,18,2,10.875
4,20,19,2,7.5
4,20,20,2,5.0
4,20,21,2,2.5
4,20,22,2,1.5
4,20,23,2,0.75
4,21,0,2,0.0
4,21,1,2,0.0
4,21,2,2,0.0
4,21,3,2,0.0
4,21,4,2,0.0
4,21,5,2,0.0
4,21,6,2,0.5
4,21,7,2,1.25
4,21,8,2,2.125
4,21,9,2,2.125
4,21,10,2,1.75
4,21,11,2,1.875
4,21,12,2,2.125
4,21,13,2,2.5
4,21,14,2,2.625
4,21,15,2,2.375
4,21,16,2,2.5
4,21,17,2,2.25
4,21,18,2,2.375
4,21,19,2,2.125
4,21,20,2,1.125
4,21,21,2,0.625
4,21,22,2,0.125
4,21,23,2,0.0
4,23,0,2,0.0
4,23,1,2,0.0
4,23,2,2,0.0
4,23,3,2,0.0
4,23,4,2,0.0
4,23,5,2,1.25
4,23,6,2,4.75
4,23,7,2,13.0
4,23,8,2,33.5
4,23,9,2,26.625
4,23,10,2,9.375
4,23,11,2,8.0
4,23,12,2,7.875
4,23,13,2,7.625
4,23,14,2,7.0
4,23,15,2,8.125
4,23,16,2,9.875
4,23,17,2,15.375
4,23,18,2,9.5
4,23,19,2,7.375
4,23,20,2,4.5
4,23,21,2,2.25
4,23,22,2,1.5
4,23,23,2,0.375
4,24,0,2,0.0
4,24,1,2,0.0
4,24,2,2,0.0
4,24,3,2,0.0
4,24,4,2,0.0
4,24,5,2,1.0
4,24,6,2,4.375
4,24,7,2,11.0
4,24,8,2,18.125
4,24,9,2,13.25
4,24,10,2,9.375
4,24,11,2,7.25
4,24,12,2,8.25
4,24,13,2,8.25
4,24,14,2,6.25
4,24,15,2,7.5
4,24,16,2,15.25
4,24,17,2,35.875
4,24,18,2,21.75
4,24,19,2,6.125
4,24,20,2,4.0
4,24,21,2,2.25
4,24,22,2,1.375
4,24,23,2,0.625
4,27,0,2,0.0
4,27,1,2,0.0
4,27,2,2,0.0
4,27,3,2,0.0
4,27,4,2,0.0
4,27,5,2,0.125
4,27,6,2,1.125
4,27,7,2,3.625
4,27,8,2,7.0
4,27,9,2,12.5
4,27,10,2,5.625
4,27,11,2,4.5
4,27,12,2,5.75
4,27,13,2,5.5
4,27,14,2,5.75
4,27,15,2,6.875
4,27,16,2,8.625
4,27,17,2,9.5
4,27,18,2,8.375
4,27,19,2,6.0
4,27,20,2,3.25
4,27,21,2,2.25
4,27,22,2,1.125
4,27,23,2,0.5
4,28,0,2,0.0
4,28,1,2,0.0
4,28,2,2,0.0
4,28,3,2,0.0
4,28,4,2,0.0
4,28,5,2,0.0
4,28,6,2,0.75
4,28,7,2,1.5
4,28,8,2,2.25
4,28,9,2,2.5
4,28,10,2,2.125
4,28,11,2,2.125
4,28,12,2,2.75
4,28,13,2,2.875
4,28,14,2,2.75
4,28,15,2,2.75
4,28,16,2,3.0
4,28,17,2,2.375
4,28,18,2,2.5
4,28,19,2,2.375
4,28,20,2,1.75
4,28,21,2,1.0
4,28,22,2,0.0
4,28,23,2,0.0
4,30,0,2,0.0
4,30,1,2,0.0
4,30,2,2,0.0
4,30,3,2,0.0
4,30,4,2,0.0
4,30,5,2,0.5
4,30,6,2,3.125
4,30,7,2,10.5
4,30,8,2,30.0
4,30,9,2,27.375
4,30,10,2,9.875
4,30,11,2,7.75
4,30,12,2,8.0
4,30,13,2,8.0
4,30,14,2,7.375
4,30,15,2,8.25
4,30,16,2,8.5
4,30,17,2,12.625
4,30,18,2,16.5
4,30,19,2,8.375
4,30,20,2,5.0
4,30,21,2,2.875
4,30,22,2,1.375
4,30,23,2,0.875
5,1,0,2,0.0
5,1,1,2,0.0
5,1,2,2,0.0
5,1,3,2,0.0
5,1,4,2,0.0
5,1,5,2,0.875
5,1,6,2,4.5
5,1,7,2,13.625
5,1,8,2,24.25
5,1,9,2,17.25
5,1,10,2,7.875
5,1,11,2,7.375
5,1,12,2,7.625
5,1,13,2,7.625
5,1,14,2,6.125
5,1,15,2,7.25
5,1,16,2,14.125
5,1,17,2,22.875
5,1,18,2,19.75
5,1,19,2,5.75
5,1,20,2,3.5
5,1,21,2,2.25
5,1,22,2,1.375
5,1,23,2,0.625
5,4,0,2,0.0
5,4,1,2,0.0
5,4,2,2,0.0
5,4,3,2,0.0
5,4,4,2,0.0
5,4,5,2,0.125
5,4,6,2,1.5
5,4,7,2,4.25
5,4,8,2,20.875
5,4,9,2,8.0
5,4,10,2,5.375
5,4,11,2,5.25
5,4,12,2,5.875
5,4,13,2,5.625
5,4,14,2,5.5
5,4,15,2,7.125
5,4,16,2,8.875
5,4,17,2,11.25
5,4,18,2,21.0
5,4,19,2,7.875
5,4,20,2,4.125
5,4,21,2,2.75
5,4,22,2,1.625
5,4,23,2,0.75
5,5,0,2,0.0
5,5,1,2,0.0
5,5,2,2,0.0
5,5,3,2,0.0
5,5,4,2,0.0
5,5,5,2,0.0
5,5,6,2,0.5
5,5,7,2,1.875
5,5,8,2,2.625
