Month,Day,Day of Week,Hour,Occupancy
2,17,6,11,22.416666666666668
2,17,6,12,24.083333333333332
2,17,6,13,19.916666666666668
2,17,6,14,20.333333333333332
2,17,6,15,32.0
2,17,6,16,24.75
2,17,6,17,24.833333333333332
2,17,6,18,22.75
2,17,6,19,23.166666666666668
2,17,6,20,22.333333333333332
2,17,6,21,20.583333333333332
2,17,6,22,20.916666666666668
2,17,6,23,21.333333333333332
2,18,0,0,21.25
2,18,0,1,10.583333333333334
2,18,0,2,15.166666666666666
2,18,0,3,8.666666666666666
2,18,0,4,2.1333333333333333
2,18,0,5,1.0
2,18,0,6,3.0
2,18,0,7,2.9166666666666665
2,18,0,8,2.1666666666666665
2,18,0,9,1.0
2,18,0,10,18.555555555555557
2,18,0,11,23.666666666666668
2,18,0,12,23.5
2,18,0,13,25.25
2,18,0,14,24.833333333333332
2,18,0,15,21.083333333333332
2,18,0,16,19.416666666666668
2,18,0,17,16.75
2,18,0,18,26.333333333333332
2,18,0,19,21.583333333333332
2,18,0,20,14.25
2,18,0,21,9.083333333333334
2,18,0,22,5.333333333333333
2,18,0,23,4.75
2,18,1,0,3.5
2,18,1,1,1.25
2,18,1,2,1.5
2,18,1,3,0.8333333333333334
2,18,1,4,0.75
2,18,1,5,2.25
2,18,1,6,2.5
2,18,1,7,9.5
2,18,1,8,9.75
2,18,1,9,11.416666666666666
2,18,1,10,12.666666666666666
2,18,1,11,17.0
2,18,1,12,25.166666666666668
2,18,1,13,19.0
2,18,1,14,24.916666666666668
2,18,1,15,22.416666666666668
2,18,1,16,18.75
2,18,1,17,19.416666666666668
2,18,1,18,16.166666666666668
2,18,1,19,10.833333333333334
2,18,1,20,10.25
2,18,1,21,7.333333333333333
2,18,1,22,4.75
2,18,1,23,5.083333333333333
2,18,4,7,0.16666666666666666
2,19,1,0,7.0
2,19,1,1,4.083333333333333
2,19,1,2,1.5
2,19,1,3,1.4166666666666667
2,19,1,4,0.9166666666666666
2,19,1,5,1.0833333333333333
2,19,1,6,2.6666666666666665
2,19,1,7,6.5
2,19,1,8,13.25
2,19,1,9,12.166666666666666
2,19,1,10,11.916666666666666
2,19,1,11,14.833333333333334
2,19,1,12,18.166666666666668
2,19,1,13,17.166666666666668
2,19,1,14,16.833333333333332
2,19,1,15,18.916666666666668
2,19,1,16,16.083333333333332
2,19,1,17,16.333333333333332
2,19,1,18,16.083333333333332
2,19,1,19,12.5
2,19,1,20,7.416666666666667
2,19,1,21,9.166666666666666
2,19,1,22,6.833333333333333
2,19,1,23,3.0833333333333335
2,19,2,0,1.75
2,19,2,1,0.6666666666666666
2,19,2,2,0.5
2,19,2,3,0.08333333333333333
2,19,2,4,0.6666666666666666
2,19,2,5,0.5
2,19,2,6,2.0833333333333335
2,19,2,7,10.083333333333334
2,19,2,8,16.166666666666668
2,19,2,9,12.083333333333334
2,19,2,10,19.166666666666668
2,19,2,11,20.25
2,19,2,12,19.333333333333332
2,19,2,13,19.583333333333332
2,19,2,14,19.166666666666668
2,19,2,15,21.166666666666668
2,19,2,16,29.416666666666668
2,19,2,17,29.75
2,19,2,18,29.5
2,19,2,19,18.083333333333332
2,19,2,20,10.666666666666666
2,19,2,21,9.666666666666666
2,19,2,22,6.166666666666667
2,19,2,23,5.25
2,20,2,0,1.9166666666666667
2,20,2,1,1.1666666666666667
2,20,2,2,0.3333333333333333
2,20,2,3,0.3333333333333333
2,20,2,4,0.16666666666666666
2,20,2,5,0.4166666666666667
2,20,2,6,1.6666666666666667
2,20,2,7,9.166666666666666
2,20,2,8,16.083333333333332
2,20,2,9,13.666666666666666
2,20,2,10,17.666666666666668
2,20,2,11,17.583333333333332
2,20,2,12,21.666666666666668
2,20,3,0,2.4166666666666665
2,20,3,1,0.5833333333333334
2,20,3,2,0.6666666666666666
2,20,3,3,0.16666666666666666
2,20,3,4,0.3333333333333333
2,20,6,17,12.333333333333334
2,20,6,18,12.583333333333334
2,20,6,19,10.333333333333334
2,20,6,20,6.666666666666667
2,20,6,21,4.833333333333333
2,20,6,22,5.166666666666667
2,20,6,23,4.5
2,21,0,0,2.9166666666666665
2,21,0,1,2.0833333333333335
2,21,0,2,2.0
2,21,0,3,1.3333333333333333
2,21,0,4,0.4166666666666667
2,21,0,5,0.0
2,21,0,6,0.8333333333333334
2,21,0,7,1.6666666666666667
2,21,0,8,1.5833333333333333
2,21,0,9,2.5833333333333335
2,21,0,10,4.416666666666667
2,21,0,11,7.25
2,21,0,12,8.416666666666666
2,21,0,13,7.5
2,21,0,14,12.333333333333334
2,21,0,15,14.916666666666666
2,21,0,16,13.25
2,21,0,17,9.5
2,21,0,18,9.416666666666666
2,21,0,19,8.75
2,21,0,20,4.416666666666667
2,21,0,21,3.5833333333333335
2,21,0,22,2.9166666666666665
2,21,0,23,1.9166666666666667
2,21,3,12,16.0
2,21,3,13,18.5
2,21,3,14,17.916666666666668
2,21,3,15,18.5
2,21,3,16,32.25
2,21,3,17,19.166666666666668
2,21,3,18,18.5
2,21,3,19,18.5
2,21,3,20,18.166666666666668
2,21,3,21,8.5
2,21,3,22,5.75
2,21,3,23,3.0
2,22,1,0,1.0
2,22,1,1,0.3333333333333333
2,22,1,2,0.25
2,22,1,3,0.3333333333333333
2,22,1,4,0.13333333333333333
2,22,1,5,0.08333333333333333
2,22,1,6,1.0833333333333333
2,22,1,7,3.0
2,22,1,8,4.666666666666667
2,22,1,9,4.75
2,22,1,10,5.083333333333333
2,22,1,11,5.583333333333333
2,22,1,12,9.666666666666666
2,22,1,13,7.166666666666667
2,22,1,14,9.916666666666666
2,22,1,15,13.25
2,22,1,16,17.916666666666668
2,22,1,17,16.666666666666668
2,22,1,18,14.25
2,22,1,19,7.833333333333333
2,22,1,20,4.083333333333333
2,22,1,21,3.0
2,22,1,22,2.5833333333333335
2,22,1,23,1.75
2,22,4,0,2.0833333333333335
2,22,4,1,0.8333333333333334
2,22,4,2,0.8333333333333334
2,22,4,3,0.08333333333333333
2,22,4,4,0.25
2,22,4,5,0.75
2,22,4,6,3.5833333333333335
2,22,4,7,11.0
2,22,4,8,16.916666666666668
2,22,4,9,13.833333333333334
2,22,4,10,12.666666666666666
2,22,4,11,16.916666666666668
2,22,4,12,17.083333333333332
2,22,4,13,19.333333333333332
2,22,4,14,22.666666666666668
2,22,4,15,15.416666666666666
2,22,4,16,17.583333333333332
2,22,4,17,16.666666666666668
2,22,4,18,18.0
2,22,4,19,15.916666666666666
2,22,4,20,10.333333333333334
2,22,4,21,11.0
2,22,4,22,11.083333333333334
2,22,4,23,10.416666666666666
2,23,2,0,0.75
2,23,2,1,0.08333333333333333
2,23,2,2,0.16666666666666666
2,23,2,3,0.3333333333333333
2,23,2,4,0.0
2,23,2,5,0.0
2,23,2,6,1.1666666666666667
2,23,2,7,3.0833333333333335
2,23,2,8,6.083333333333333
2,23,2,9,4.666666666666667
2,23,2,10,8.666666666666666
2,23,2,11,6.333333333333333
2,23,2,12,11.75
2,23,2,13,12.166666666666666
2,23,2,14,10.583333333333334
2,23,2,15,15.8
2,23,2,16,15.416666666666666
2,23,2,17,20.833333333333332
2,23,2,18,12.083333333333334
2,23,2,19,13.4
2,23,2,20,5.416666666666667
2,23,2,21,4.083333333333333
2,23,2,22,3.5833333333333335
2,23,2,23,2.3333333333333335
2,23,5,0,4.666666666666667
2,23,5,1,2.25
2,23,5,2,2.1666666666666665
2,23,5,3,2.0833333333333335
2,23,5,4,0.5
2,23,5,5,1.0
2,23,5,6,2.6666666666666665
2,23,5,7,11.416666666666666
2,23,5,8,11.666666666666666
2,23,5,9,13.916666666666666
2,23,5,10,15.083333333333334
2,23,5,11,16.833333333333332
2,23,5,12,21.833333333333332
2,23,5,13,19.333333333333332
2,23,5,14,21.916666666666668
2,23,5,15,20.583333333333332
2,23,5,16,21.416666666666668
2,23,5,17,17.083333333333332
2,23,5,18,15.75
2,23,5,19,16.166666666666668
2,23,5,20,14.583333333333334
2,23,5,21,12.833333333333334
2,23,5,22,15.083333333333334
2,23,5,23,15.916666666666666
2,24,3,0,1.6666666666666667
2,24,3,9,7.333333333333333
2,24,3,10,6.083333333333333
2,24,3,11,6.416666666666667
2,24,3,12,12.416666666666666
2,24,3,13,10.666666666666666
2,24,3,14,13.083333333333334
2,24,3,15,20.25
2,24,3,16,18.833333333333332
2,24,3,17,18.333333333333332
2,24,3,18,19.916666666666668
2,24,3,19,12.333333333333334
2,24,3,20,9.75
2,24,3,21,4.166666666666667
2,24,3,22,3.3333333333333335
2,24,3,23,2.75
2,24,6,0,8.75
2,24,6,1,6.25
2,24,6,2,7.666666666666667
2,24,6,3,3.5
2,24,6,4,1.0
2,24,6,5,1.1666666666666667
2,24,6,6,1.5
2,24,6,7,2.6666666666666665
2,24,6,8,4.166666666666667
2,24,6,9,5.416666666666667
2,24,6,10,9.916666666666666
2,24,6,11,11.166666666666666
2,24,6,12,17.333333333333332
2,24,6,13,15.416666666666666
2,24,6,14,22.916666666666668
2,24,6,15,19.666666666666668
2,24,6,16,22.5
2,24,6,17,24.083333333333332
2,24,6,18,19.166666666666668
2,24,6,19,21.416666666666668
2,24,6,20,23.25
2,24,6,21,20.083333333333332
2,24,6,22,21.5
2,24,6,23,21.583333333333332
2,25,0,0,24.5
2,25,0,1,10.666666666666666
2,25,0,2,18.5
2,25,0,3,11.833333333333334
2,25,0,4,2.4166666666666665
2,25,0,5,1.1666666666666667
2,25,0,6,1.0833333333333333
2,25,0,7,1.75
2,25,0,8,2.0
2,25,0,9,3.3333333333333335
2,25,0,10,2.75
2,25,0,11,15.0
2,25,0,12,25.333333333333332
2,25,0,13,21.166666666666668
2,25,0,14,16.583333333333332
2,25,0,15,17.0
2,25,0,16,16.666666666666668
2,25,0,17,13.583333333333334
2,25,0,18,9.833333333333334
2,25,0,19,20.25
2,25,0,20,11.083333333333334
2,25,0,21,6.833333333333333
2,25,0,22,5.333333333333333
2,25,0,23,3.4166666666666665
2,25,4,0,1.3333333333333333
2,25,4,1,0.8333333333333334
2,25,4,2,0.25
2,25,4,3,0.08333333333333333
2,25,4,4,0.16666666666666666
2,25,4,5,0.5
2,25,4,6,1.9166666666666667
2,25,4,7,3.4166666666666665
2,25,4,8,6.416666666666667
2,25,4,9,5.333333333333333
2,25,4,10,5.833333333333333
2,25,4,11,10.25
2,25,4,12,15.5
2,25,4,13,15.0
2,25,4,14,14.333333333333334
2,25,4,15,18.75
2,25,4,16,13.583333333333334
2,25,4,17,17.583333333333332
2,25,4,18,19.916666666666668
2,25,4,19,9.916666666666666
2,25,4,20,6.166666666666667
2,25,4,21,4.583333333333333
2,25,4,22,3.5833333333333335
2,25,4,23,2.8333333333333335
2,26,1,0,2.0
2,26,1,1,1.1666666666666667
2,26,1,2,3.3333333333333335
2,26,1,3,1.0
2,26,1,4,0.25
2,26,1,5,1.0
2,26,1,6,2.5
2,26,1,7,11.4
2,26,1,8,15.444444444444445
2,26,1,9,11.833333333333334
2,26,1,10,11.25
2,26,1,11,12.416666666666666
2,26,1,12,14.583333333333334
2,26,1,13,15.416666666666666
2,26,1,14,14.5
2,26,1,15,18.333333333333332
2,26,1,16,15.916666666666666
2,26,1,17,21.916666666666668
2,26,1,18,18.666666666666668
2,26,1,19,14.0
2,26,1,20,10.25
2,26,1,21,9.833333333333334
2,26,1,22,5.5
2,26,1,23,3.3333333333333335
2,26,5,0,2.0
2,26,5,1,0.9166666666666666
2,26,5,2,0.5833333333333334
2,26,5,3,0.5
2,26,5,4,0.25
2,26,5,5,0.5
2,26,5,6,1.4166666666666667
2,26,5,7,3.0833333333333335
2,26,5,8,5.333333333333333
2,26,5,9,5.416666666666667
2,26,5,10,8.583333333333334
2,26,5,11,10.583333333333334
2,26,5,12,13.666666666666666
2,26,5,13,16.333333333333332
2,26,5,14,16.0
2,26,5,15,20.666666666666668
2,26,5,16,17.0
2,26,5,17,21.25
2,26,5,18,16.25
2,26,5,19,16.25
2,26,5,20,12.666666666666666
2,26,5,21,8.083333333333334
2,26,5,22,6.166666666666667
2,26,5,23,5.75
2,27,2,0,1.8666666666666667
2,27,2,1,0.6666666666666666
2,27,2,2,0.3333333333333333
2,27,2,3,0.5833333333333334
2,27,2,4,0.08333333333333333
2,27,2,5,0.6666666666666666
2,27,2,6,3.5833333333333335
2,27,2,7,14.166666666666666
2,27,2,8,13.0
2,27,2,9,13.25
2,27,2,10,17.25
2,27,2,11,15.916666666666666
2,27,2,12,15.916666666666666
2,27,2,13,18.416666666666668
2,27,2,14,18.083333333333332
2,27,2,15,15.666666666666666
2,27,2,16,17.916666666666668
2,27,2,17,19.75
2,27,2,18,28.083333333333332
2,27,2,19,16.166666666666668
2,27,2,20,15.166666666666666
2,27,2,21,9.916666666666666
2,27,2,22,8.833333333333334
2,27,2,23,4.166666666666667
2,27,6,0,4.666666666666667
2,27,6,1,2.8333333333333335
2,27,6,2,3.3333333333333335
2,27,6,3,2.5
2,27,6,4,0.9166666666666666
2,27,6,5,0.5833333333333334
2,27,6,6,0.8333333333333334
2,27,6,7,2.0
2,27,6,8,2.9166666666666665
2,27,6,9,3.8333333333333335
2,27,6,10,6.083333333333333
2,27,6,11,14.166666666666666
2,27,6,12,14.25
2,27,6,13,17.666666666666668
2,27,6,14,13.666666666666666
2,27,6,15,14.666666666666666
2,27,6,16,16.166666666666668
2,27,6,17,13.666666666666666
2,27,6,18,15.916666666666666
2,27,6,19,15.083333333333334
2,27,6,20,10.333333333333334
2,27,6,21,7.75
2,27,6,22,7.0
2,27,6,23,7.666666666666667
2,28,0,0,6.833333333333333
2,28,0,1,4.333333333333333
2,28,0,2,10.25
2,28,0,3,3.3333333333333335
2,28,0,4,2.25
2,28,0,5,0.6666666666666666
2,28,0,6,1.0833333333333333
2,28,0,7,1.8333333333333333
2,28,0,8,1.9166666666666667
2,28,0,9,3.9166666666666665
2,28,0,10,6.916666666666667
2,28,0,11,13.833333333333334
2,28,0,12,19.833333333333332
2,28,0,13,16.333333333333332
2,28,0,14,16.166666666666668
2,28,0,15,17.0
2,28,0,16,13.166666666666666
2,28,0,17,9.666666666666666
2,28,3,0,2.8333333333333335
2,28,3,1,0.8333333333333334
2,28,3,2,0.5
2,28,3,3,0.5833333333333334
2,28,3,4,1.0833333333333333
2,28,3,5,1.1666666666666667
2,28,3,6,4.333333333333333
2,28,3,7,16.5
2,28,3,8,13.666666666666666
2,28,3,9,14.25
2,28,3,10,13.583333333333334
2,28,3,11,15.416666666666666
2,28,3,12,15.083333333333334
2,28,3,13,15.833333333333334
2,28,3,14,17.25
2,28,3,15,18.166666666666668
2,28,3,16,24.0
2,28,3,17,19.833333333333332
2,28,3,18,21.416666666666668
2,28,3,19,20.25
2,28,3,20,10.75
2,28,3,21,10.833333333333334
2,28,3,22,9.083333333333334
2,28,3,23,4.866666666666666
3,1,1,4,0.25
3,1,1,5,0.4166666666666667
3,1,1,6,1.1666666666666667
3,1,1,7,5.416666666666667
3,1,1,8,5.583333333333333
3,1,1,9,6.0
3,1,1,10,5.416666666666667
3,1,1,11,6.166666666666667
3,1,1,12,8.083333333333334
3,1,1,13,7.0
3,1,1,14,8.583333333333334
3,1,1,15,9.333333333333334
3,1,1,16,11.25
3,1,1,17,9.083333333333334
3,1,1,18,10.166666666666666
3,1,1,19,6.083333333333333
3,1,1,20,4.083333333333333
3,1,1,21,3.0
3,1,1,22,2.5
3,1,1,23,2.1666666666666665
3,1,4,0,2.9166666666666665
3,1,4,1,1.1666666666666667
3,1,4,2,0.6666666666666666
3,1,4,3,0.5
3,1,4,4,2.3333333333333335
3,1,4,5,1.0833333333333333
3,1,4,6,2.5
3,1,4,7,13.083333333333334
3,1,4,8,16.666666666666668
3,1,4,9,13.333333333333334
3,1,4,10,14.416666666666666
3,1,4,11,13.5
3,1,4,12,17.583333333333332
3,1,4,13,18.0
3,1,4,14,21.083333333333332
3,1,4,15,22.916666666666668
3,1,4,16,15.75
3,1,4,17,20.5
3,1,4,18,18.75
3,1,4,19,21.916666666666668
3,1,4,20,15.166666666666666
3,1,4,21,13.416666666666666
3,1,4,22,13.166666666666666
3,1,4,23,6.583333333333333
3,2,2,0,0.8333333333333334
3,2,2,1,0.4166666666666667
3,2,2,2,0.0
3,2,2,3,0.16666666666666666
3,2,2,4,0.0
3,2,2,5,0.5
3,2,2,6,1.5
3,2,2,7,4.333333333333333
3,2,2,8,7.083333333333333
3,2,2,9,6.25
3,2,2,10,5.583333333333333
3,2,2,11,5.75
3,2,2,12,14.416666666666666
3,2,2,13,11.75
3,2,2,14,10.166666666666666
3,2,2,15,15.083333333333334
3,2,2,16,16.833333333333332
3,2,2,17,17.5
3,2,2,18,17.333333333333332
3,2,2,19,10.0
3,2,2,20,4.916666666666667
3,2,2,21,4.083333333333333
3,2,2,22,3.1666666666666665
3,2,2,23,1.8333333333333333
3,2,5,0,3.8333333333333335
3,2,5,1,2.25
3,2,5,2,1.8333333333333333
3,2,5,3,0.9166666666666666
3,2,5,4,0.4166666666666667
3,2,5,5,1.5833333333333333
3,2,5,6,3.5833333333333335
3,2,5,7,18.0
3,2,5,8,21.733333333333334
3,2,5,9,16.444444444444443
3,2,5,10,12.25
3,2,5,11,21.416666666666668
3,2,5,12,20.5
3,2,5,13,23.583333333333332
3,2,5,14,21.083333333333332
3,2,5,15,21.416666666666668
3,2,5,16,20.166666666666668
3,2,5,17,20.75
3,2,5,18,16.166666666666668
3,2,5,19,17.416666666666668
3,2,5,20,18.0
3,2,5,21,12.0
3,2,5,22,14.25
3,2,5,23,15.166666666666666
3,3,0,4,1.75
3,3,0,5,1.9166666666666667
3,3,0,6,1.6666666666666667
3,3,0,7,2.0
3,3,0,8,4.083333333333333
3,3,0,9,5.5
3,3,0,10,12.0
3,3,0,11,18.083333333333332
3,3,0,12,26.166666666666668
3,3,0,13,21.416666666666668
3,3,0,14,22.583333333333332
3,3,0,15,21.666666666666668
3,3,0,16,19.583333333333332
3,3,0,17,18.666666666666668
3,3,0,18,19.25
3,3,0,19,16.916666666666668
3,3,0,20,8.666666666666666
3,3,0,21,7.75
3,3,0,22,6.666666666666667
3,3,0,23,5.25
3,3,3,0,1.1666666666666667
3,3,3,1,0.25
3,3,3,2,0.08333333333333333
3,3,3,3,0.4166666666666667
3,3,3,4,0.0
3,3,3,5,0.25
3,3,3,6,1.4
3,3,3,7,4.083333333333333
3,3,3,8,7.666666666666667
3,3,3,9,5.0
3,3,3,10,6.866666666666666
3,3,3,11,8.0
3,3,3,12,14.75
3,3,3,13,9.416666666666666
3,3,3,14,10.5
3,3,3,15,16.416666666666668
3,3,3,16,18.416666666666668
3,3,3,17,20.0
3,3,3,18,14.833333333333334
3,3,3,19,10.166666666666666
3,3,3,20,6.5
3,3,3,21,6.083333333333333
3,3,3,22,3.9166666666666665
3,3,3,23,2.5833333333333335
3,3,6,0,16.416666666666668
3,3,6,1,6.75
3,3,6,2,7.333333333333333
3,3,6,3,3.5833333333333335
3,3,6,4,2.25
3,3,6,5,0.8333333333333334
3,3,6,6,1.8333333333333333
3,3,6,7,2.9166666666666665
3,3,6,8,4.75
3,3,6,9,10.333333333333334
3,3,6,10,13.916666666666666
3,3,6,11,20.916666666666668
3,3,6,12,32.75
3,3,6,13,23.416666666666668
3,3,6,14,20.666666666666668
3,3,6,15,22.916666666666668
3,3,6,16,30.416666666666668
3,3,6,17,24.5
3,3,6,18,19.166666666666668
3,3,6,19,15.833333333333334
3,3,6,20,18.583333333333332
3,3,6,21,13.416666666666666
3,3,6,22,15.583333333333334
3,3,6,23,13.333333333333334
3,4,0,0,15.0
3,4,0,1,6.916666666666667
3,4,0,2,9.333333333333334
3,4,0,3,4.166666666666667
3,4,0,4,1.7333333333333334
3,4,0,5,1.3333333333333333
3,4,0,6,1.3333333333333333
3,4,0,7,2.5
3,4,0,8,3.3333333333333335
3,4,0,9,6.0
3,4,0,10,13.5
3,4,0,11,21.416666666666668
3,4,0,12,22.833333333333332
3,4,0,13,18.75
3,4,0,14,21.166666666666668
3,4,0,15,21.333333333333332
3,4,0,16,17.166666666666668
3,4,0,17,19.75
3,4,0,18,21.0
3,4,0,19,18.833333333333332
3,4,0,20,11.0
3,4,0,21,6.5
3,4,0,22,6.0
3,4,0,23,4.25
3,4,1,0,2.8333333333333335
3,4,1,1,1.5
3,4,1,2,0.8333333333333334
3,4,1,3,0.4166666666666667
3,4,1,4,0.3333333333333333
3,4,1,5,1.25
3,4,1,6,3.1666666666666665
3,4,1,7,9.416666666666666
3,4,1,8,12.083333333333334
3,4,1,9,14.833333333333334
3,4,1,10,15.5
3,4,1,11,14.75
3,4,1,12,20.583333333333332
3,4,1,13,17.75
3,4,1,14,17.75
3,4,1,15,20.0
3,4,1,16,26.0
3,4,1,17,30.5
3,4,1,18,31.0
3,4,1,19,16.5
3,4,1,20,12.5
3,4,1,21,9.5
3,4,1,22,6.25
3,4,1,23,3.75
3,4,4,0,1.3333333333333333
3,4,4,1,0.3333333333333333
3,4,4,2,0.4166666666666667
3,4,4,3,0.3333333333333333
3,4,4,4,0.08333333333333333
3,4,4,5,0.5833333333333334
3,4,4,6,1.25
3,4,4,7,4.083333333333333
3,4,4,8,6.166666666666667
3,4,4,9,6.583333333333333
3,4,4,10,7.583333333333333
3,4,4,11,11.333333333333334
3,4,4,12,11.416666666666666
3,4,4,13,14.166666666666666
3,4,4,14,20.5
3,4,4,15,15.166666666666666
3,4,4,16,14.666666666666666
3,4,4,17,24.666666666666668
3,4,4,18,15.416666666666666
3,4,4,19,11.5
3,4,4,20,6.75
3,4,4,21,4.833333333333333
3,4,4,22,3.75
3,4,4,23,3.1666666666666665
3,5,1,0,2.3333333333333335
3,5,1,1,1.1666666666666667
3,5,1,2,1.0
3,5,1,3,0.0
3,5,1,4,0.4666666666666667
3,5,1,5,1.0
3,5,1,6,2.75
3,5,1,7,13.666666666666666
3,5,1,8,10.583333333333334
3,5,1,9,11.416666666666666
3,5,1,10,14.083333333333334
3,5,1,11,13.75
3,5,1,12,15.666666666666666
3,5,1,13,15.333333333333334
3,5,1,14,16.833333333333332
3,5,1,15,14.583333333333334
3,5,1,16,25.333333333333332
3,5,1,17,26.583333333333332
3,5,1,18,28.25
3,5,1,19,16.5
3,5,1,20,10.833333333333334
3,5,1,21,7.333333333333333
3,5,1,22,6.333333333333333
3,5,1,23,4.583333333333333
3,5,2,0,1.9166666666666667
3,5,2,1,0.75
3,5,2,2,0.25
3,5,2,3,0.16666666666666666
3,5,2,4,0.08333333333333333
3,5,2,5,1.1666666666666667
3,5,2,6,2.1666666666666665
3,5,2,7,12.916666666666666
3,5,2,8,15.25
3,5,2,9,11.916666666666666
3,5,2,10,16.5
3,5,2,11,18.5
3,5,2,12,20.166666666666668
3,5,2,13,19.916666666666668
3,5,2,14,19.916666666666668
3,5,2,15,20.416666666666668
3,5,2,16,25.5
3,5,2,17,29.583333333333332
3,5,2,18,27.416666666666668
3,5,2,19,20.583333333333332
3,5,2,20,13.25
3,5,2,21,10.416666666666666
3,5,2,22,8.083333333333334
3,5,2,23,4.583333333333333
3,5,5,0,1.8333333333333333
3,5,5,1,1.3333333333333333
3,5,5,2,0.6666666666666666
3,5,5,3,0.25
3,5,5,4,0.16666666666666666
3,5,5,5,0.9166666666666666
3,5,5,6,1.75
3,5,5,7,4.0
3,5,5,8,6.4
3,5,5,9,7.0
3,5,5,10,8.5
3,5,5,11,11.083333333333334
3,5,5,12,15.75
3,5,5,13,14.75
3,5,5,14,17.333333333333332
3,5,5,15,20.75
3,5,5,16,22.833333333333332
3,5,5,17,17.666666666666668
3,5,5,18,21.583333333333332
3,5,5,19,14.583333333333334
3,5,5,20,17.833333333333332
3,5,5,21,8.666666666666666
3,5,5,22,7.916666666666667
3,5,5,23,6.833333333333333
3,6,2,0,2.25
3,6,2,1,1.5
3,6,2,2,0.8333333333333334
3,6,2,3,0.4166666666666667
3,6,2,4,0.25
3,6,2,5,0.5
3,6,2,6,2.1666666666666665
3,6,2,7,10.833333333333334
3,6,2,8,16.583333333333332
3,6,2,9,11.083333333333334
3,6,2,10,16.0
3,6,2,11,15.0
3,6,2,12,22.333333333333332
3,6,2,13,12.416666666666666
3,6,2,14,19.25
3,6,2,15,18.416666666666668
3,6,2,16,22.666666666666668
3,6,2,17,20.8
3,6,2,18,19.333333333333332
3,6,2,19,17.583333333333332
3,6,2,20,12.833333333333334
3,6,2,21,10.833333333333334
3,6,2,22,5.666666666666667
3,6,2,23,3.9166666666666665
3,6,3,0,2.75
3,6,3,1,1.1666666666666667
3,6,3,2,0.75
3,6,3,3,0.6666666666666666
3,6,3,4,0.9166666666666666
3,6,3,5,1.5833333333333333
3,6,3,6,2.6666666666666665
3,6,3,7,19.083333333333332
3,6,3,8,15.583333333333334
3,6,3,9,11.166666666666666
3,6,3,10,17.75
3,6,3,11,18.916666666666668
3,6,3,12,22.333333333333332
3,6,3,13,22.75
3,6,3,14,25.583333333333332
3,6,3,15,22.833333333333332
3,6,3,16,25.25
3,6,3,17,27.666666666666668
3,6,3,18,31.5
3,6,3,19,29.916666666666668
3,6,3,20,14.166666666666666
3,6,3,21,14.333333333333334
3,6,3,22,9.0
3,6,3,23,5.416666666666667
3,6,6,0,5.083333333333333
3,6,6,1,3.75
3,6,6,2,4.0
3,6,6,3,2.4166666666666665
3,6,6,4,0.8333333333333334
3,6,6,5,0.6666666666666666
3,6,6,6,1.4166666666666667
3,6,6,7,2.5833333333333335
3,6,6,8,3.0
3,6,6,9,5.416666666666667
3,6,6,10,10.666666666666666
3,6,6,11,17.5
3,6,6,12,18.0
3,6,6,13,16.083333333333332
3,6,6,14,12.583333333333334
3,6,6,15,13.916666666666666
3,6,6,16,15.25
3,6,6,17,16.25
3,6,6,18,16.083333333333332
3,6,6,19,14.666666666666666
3,6,6,20,18.333333333333332
3,6,6,21,8.833333333333334
3,6,6,22,9.083333333333334
3,6,6,23,9.916666666666666
3,7,0,0,7.416666666666667
3,7,0,1,4.5
3,7,0,2,6.166666666666667
3,7,0,3,3.5
3,7,0,4,0.9166666666666666
3,7,0,5,1.0
3,7,0,6,0.8888888888888888
3,7,0,7,1.3333333333333333
3,7,0,8,1.9166666666666667
3,7,0,9,4.166666666666667
3,7,0,10,6.916666666666667
3,7,0,11,15.666666666666666
3,7,0,12,19.666666666666668
3,7,0,13,17.833333333333332
3,7,0,14,16.416666666666668
3,7,0,15,11.333333333333334
3,7,0,16,13.166666666666666
3,7,0,17,14.75
3,7,0,18,12.916666666666666
3,7,0,19,14.916666666666666
3,7,0,20,8.166666666666666
3,7,0,21,5.25
3,7,0,22,3.6666666666666665
3,7,0,23,2.6666666666666665
3,7,3,0,2.6666666666666665
3,7,3,1,0.9166666666666666
3,7,3,2,0.6666666666666666
3,7,3,3,0.75
3,7,3,4,0.5
3,7,3,5,1.75
3,7,3,6,3.25
3,7,3,7,14.5
3,7,3,8,14.916666666666666
3,7,3,9,15.0
3,7,3,10,15.833333333333334
3,7,3,11,16.6
3,7,3,12,16.833333333333332
3,7,3,13,19.333333333333332
3,7,3,14,18.916666666666668
3,7,3,15,20.0
3,7,3,16,24.416666666666668
3,7,3,17,21.0
3,7,3,18,24.333333333333332
3,7,3,19,21.333333333333332
3,7,3,20,15.666666666666666
3,7,3,21,9.666666666666666
3,7,3,22,7.916666666666667
3,7,3,23,6.166666666666667
3,7,4,0,2.75
3,7,4,1,1.25
3,7,4,2,1.1666666666666667
3,7,4,3,0.5
3,7,4,4,0.6666666666666666
3,7,4,5,1.0833333333333333
3,7,4,6,3.75
3,7,4,7,12.916666666666666
3,7,4,8,13.166666666666666
3,7,4,9,17.583333333333332
3,7,4,10,18.916666666666668
3,7,4,11,18.5
3,7,4,12,23.666666666666668
3,7,4,13,23.5
3,7,4,14,22.833333333333332
3,7,4,15,24.916666666666668
3,7,4,16,30.25
