Month,Day,Hour,Day of Week,Volume,Occupancy
9.0,15.0,5.0,5.0,151,0.25
9.0,15.0,6.0,5.0,523,2.125
9.0,15.0,7.0,5.0,1356,6.875
9.0,15.0,8.0,5.0,1237,10.375
9.0,15.0,9.0,5.0,1759,10.0
9.0,15.0,10.0,5.0,1408,7.25
9.0,15.0,11.0,5.0,1176,5.875
9.0,15.0,12.0,5.0,1283,6.5
9.0,15.0,13.0,5.0,1266,6.125
9.0,15.0,14.0,5.0,1199,6.0
9.0,15.0,15.0,5.0,1129,5.375
9.0,15.0,16.0,5.0,1239,6.125
9.0,15.0,17.0,5.0,1395,7.5
9.0,15.0,18.0,5.0,1439,7.625
9.0,15.0,19.0,5.0,1540,8.0
9.0,15.0,20.0,5.0,1159,6.0
9.0,15.0,21.0,5.0,776,3.5
9.0,15.0,22.0,5.0,555,2.375
9.0,15.0,23.0,5.0,365,1.5
9.0,19.0,0.0,2.0,79,0.0
9.0,19.0,1.0,2.0,30,0.0
9.0,19.0,2.0,2.0,33,0.0
9.0,19.0,3.0,2.0,12,0.0
9.0,19.0,4.0,2.0,27,0.0
9.0,19.0,5.0,2.0,182,0.5
9.0,19.0,6.0,2.0,614,3.0
9.0,19.0,7.0,2.0,1537,8.25
9.0,19.0,8.0,2.0,1041,11.75
9.0,19.0,9.0,2.0,1114,12.875
9.0,19.0,10.0,2.0,1593,8.5
9.0,19.0,11.0,2.0,1327,7.0
9.0,19.0,12.0,2.0,1364,7.0
9.0,19.0,13.0,2.0,1312,6.75
9.0,19.0,14.0,2.0,1201,6.25
9.0,19.0,15.0,2.0,1204,6.375
9.0,19.0,16.0,2.0,1510,7.875
9.0,19.0,17.0,2.0,1423,10.375
9.0,19.0,18.0,2.0,906,9.5
9.0,19.0,19.0,2.0,1644,9.625
9.0,19.0,20.0,2.0,1240,7.125
9.0,19.0,21.0,2.0,439,1.875
9.0,19.0,22.0,2.0,339,1.25
9.0,19.0,23.0,2.0,231,0.875
9.0,20.0,0.0,3.0,100,0.0
9.0,20.0,1.0,3.0,51,0.0
9.0,20.0,2.0,3.0,25,0.0
9.0,20.0,3.0,3.0,24,0.0
9.0,20.0,4.0,3.0,28,0.0
9.0,20.0,5.0,3.0,198,0.625
9.0,20.0,6.0,3.0,623,2.625
9.0,20.0,7.0,3.0,1589,10.625
9.0,20.0,8.0,3.0,599,12.375
9.0,20.0,9.0,3.0,613,17.375
9.0,20.0,10.0,3.0,1622,8.625
9.0,20.0,11.0,3.0,1353,7.0
9.0,20.0,12.0,3.0,1359,7.0
9.0,20.0,13.0,3.0,1359,7.0
9.0,20.0,14.0,3.0,1198,6.25
9.0,20.0,15.0,3.0,1282,6.625
9.0,20.0,16.0,3.0,1321,8.25
9.0,20.0,17.0,3.0,1401,17.375
9.0,20.0,18.0,3.0,1387,28.75
9.0,20.0,19.0,3.0,1610,13.125
9.0,20.0,20.0,3.0,979,5.0
9.0,20.0,21.0,3.0,399,1.625
9.0,20.0,22.0,3.0,301,1.25
9.0,20.0,23.0,3.0,167,0.375
9.0,21.0,0.0,4.0,78,0.0
9.0,21.0,1.0,4.0,40,0.0
9.0,21.0,2.0,4.0,20,0.0
9.0,21.0,3.0,4.0,22,0.0
9.0,21.0,4.0,4.0,28,0.0
9.0,21.0,5.0,4.0,167,0.375
9.0,21.0,6.0,4.0,600,2.875
9.0,21.0,7.0,4.0,1596,8.75
9.0,21.0,8.0,4.0,626,13.625
9.0,21.0,9.0,4.0,1116,13.75
9.0,21.0,10.0,4.0,1660,8.75
9.0,21.0,11.0,4.0,1722,7.4
9.0,21.0,12.0,4.0,1437,7.625
9.0,21.0,13.0,4.0,1507,7.875
9.0,21.0,14.0,4.0,1307,6.75
9.0,21.0,15.0,4.0,1451,7.875
9.0,21.0,16.0,4.0,1403,7.375
9.0,21.0,17.0,4.0,1391,10.375
9.0,21.0,18.0,4.0,1569,13.625
9.0,21.0,19.0,4.0,1723,9.75
9.0,21.0,20.0,4.0,1105,5.625
9.0,21.0,21.0,4.0,421,1.625
9.0,21.0,22.0,4.0,371,1.5
9.0,21.0,23.0,4.0,251,0.875
9.0,22.0,0.0,5.0,133,0.125
9.0,22.0,1.0,5.0,69,0.0
9.0,22.0,2.0,5.0,53,0.0
9.0,22.0,3.0,5.0,44,0.0
9.0,22.0,4.0,5.0,34,0.0
9.0,22.0,5.0,5.0,47,0.0
9.0,22.0,6.0,5.0,416,1.875
9.0,22.0,7.0,5.0,1329,7.375
9.0,22.0,8.0,5.0,1407,11.125
9.0,22.0,9.0,5.0,1154,11.0
9.0,22.0,10.0,5.0,1561,10.0
9.0,22.0,11.0,5.0,1434,7.625
9.0,22.0,12.0,5.0,1501,8.125
9.0,22.0,13.0,5.0,1467,7.875
9.0,22.0,14.0,5.0,1511,8.375
9.0,22.0,15.0,5.0,1495,8.0
9.0,22.0,16.0,5.0,1596,8.625
9.0,22.0,17.0,5.0,1407,24.5
9.0,22.0,18.0,5.0,1548,21.5
9.0,22.0,19.0,5.0,1517,17.125
9.0,22.0,20.0,5.0,1418,7.5
9.0,22.0,21.0,5.0,908,4.5
9.0,22.0,22.0,5.0,732,3.5
9.0,22.0,23.0,5.0,586,2.875
9.0,23.0,0.0,6.0,319,1.125
9.0,23.0,1.0,6.0,216,0.75
9.0,23.0,2.0,6.0,144,0.0
9.0,23.0,3.0,6.0,106,0.0
9.0,23.0,4.0,6.0,59,0.0
9.0,23.0,5.0,6.0,57,0.0
9.0,23.0,6.0,6.0,184,0.375
9.0,23.0,7.0,6.0,402,1.625
9.0,23.0,8.0,6.0,626,2.875
9.0,23.0,9.0,6.0,1099,5.5
9.0,23.0,10.0,6.0,1163,5.75
9.0,23.0,11.0,6.0,1274,6.625
9.0,23.0,12.0,6.0,1550,8.25
9.0,23.0,13.0,6.0,1714,9.625
9.0,23.0,14.0,6.0,1678,9.5
9.0,23.0,15.0,6.0,1695,9.125
9.0,23.0,16.0,6.0,1500,7.625
9.0,23.0,17.0,6.0,1563,8.625
9.0,23.0,18.0,6.0,1394,11.0
9.0,23.0,19.0,6.0,1240,12.0
9.0,23.0,20.0,6.0,1471,8.0
9.0,23.0,21.0,6.0,957,4.75
9.0,23.0,22.0,6.0,751,3.625
9.0,23.0,23.0,6.0,699,3.125
9.0,24.0,0.0,6.0,439,2.0
9.0,24.0,1.0,6.0,253,0.875
9.0,24.0,2.0,6.0,194,0.375
9.0,24.0,3.0,6.0,126,0.0
9.0,24.0,4.0,6.0,61,0.0
9.0,24.0,5.0,6.0,58,0.0
9.0,24.0,6.0,6.0,125,0.125
9.0,24.0,7.0,6.0,598,2.625
9.0,24.0,8.0,6.0,311,1.0
9.0,24.0,9.0,6.0,470,2.0
9.0,24.0,10.0,6.0,818,3.625
9.0,24.0,11.0,6.0,1372,7.625
9.0,24.0,12.0,6.0,1321,6.75
9.0,24.0,13.0,6.0,1317,8.5
9.0,24.0,14.0,6.0,1368,7.125
9.0,24.0,15.0,6.0,1292,6.625
9.0,24.0,16.0,6.0,1265,5.875
9.0,24.0,17.0,6.0,1424,7.375
9.0,24.0,18.0,6.0,1325,6.75
9.0,24.0,19.0,6.0,1227,6.25
9.0,24.0,20.0,6.0,780,3.75
9.0,24.0,21.0,6.0,571,2.5
9.0,24.0,22.0,6.0,328,1.25
9.0,24.0,23.0,6.0,195,0.5
9.0,25.0,0.0,1.0,105,0.0
9.0,25.0,1.0,1.0,54,0.0
9.0,25.0,2.0,1.0,26,0.0
9.0,25.0,3.0,1.0,23,0.0
9.0,25.0,4.0,1.0,30,0.0
9.0,25.0,5.0,1.0,103,0.125
9.0,25.0,6.0,1.0,460,1.875
9.0,25.0,7.0,1.0,1348,7.0
9.0,25.0,8.0,1.0,1429,11.125
9.0,25.0,9.0,1.0,2145,10.8
9.0,25.0,10.0,1.0,1455,7.75
9.0,25.0,11.0,1.0,1296,6.625
9.0,25.0,12.0,1.0,1239,6.375
9.0,25.0,13.0,1.0,1323,7.0
9.0,25.0,14.0,1.0,1227,6.375
9.0,25.0,15.0,1.0,1218,6.125
9.0,25.0,16.0,1.0,1372,7.25
9.0,25.0,17.0,1.0,1330,12.25
9.0,25.0,18.0,1.0,779,13.5
9.0,25.0,19.0,1.0,1126,7.625
9.0,25.0,20.0,1.0,828,4.0
9.0,25.0,21.0,1.0,433,2.0
9.0,25.0,22.0,1.0,313,1.25
9.0,25.0,23.0,1.0,200,0.625
9.0,26.0,0.0,2.0,105,0.125
9.0,26.0,1.0,2.0,51,0.0
9.0,26.0,2.0,2.0,25,0.0
9.0,26.0,3.0,2.0,25,0.0
9.0,26.0,4.0,2.0,23,0.0
9.0,26.0,5.0,2.0,92,0.0
9.0,26.0,6.0,2.0,475,2.0
9.0,26.0,7.0,2.0,1237,9.0
9.0,26.0,8.0,2.0,609,16.75
9.0,26.0,9.0,2.0,1299,30.0
9.0,26.0,10.0,2.0,1300,9.875
9.0,26.0,11.0,2.0,1364,7.5
9.0,26.0,12.0,2.0,1395,7.5
9.0,26.0,13.0,2.0,1289,6.625
9.0,26.0,14.0,2.0,1222,7.5
9.0,26.0,15.0,2.0,1292,7.375
9.0,26.0,16.0,2.0,1155,9.75
9.0,26.0,17.0,2.0,1355,11.0
9.0,26.0,18.0,2.0,1108,19.625
9.0,26.0,19.0,2.0,1381,10.0
9.0,26.0,20.0,2.0,893,10.25
9.0,26.0,21.0,2.0,548,2.625
9.0,26.0,22.0,2.0,386,1.75
9.0,26.0,23.0,2.0,222,0.625
9.0,27.0,0.0,3.0,101,0.0
9.0,27.0,1.0,3.0,59,0.0
9.0,27.0,2.0,3.0,31,0.0
9.0,27.0,3.0,3.0,27,0.0
9.0,27.0,4.0,3.0,23,0.0
9.0,27.0,5.0,3.0,101,0.0
9.0,27.0,6.0,3.0,461,1.875
9.0,27.0,7.0,3.0,1438,9.125
9.0,27.0,8.0,3.0,1067,12.5
9.0,27.0,9.0,3.0,1112,12.75
9.0,27.0,10.0,3.0,1337,10.375
9.0,27.0,11.0,3.0,1781,7.4
9.0,27.0,12.0,3.0,1392,7.5
9.0,27.0,13.0,3.0,1394,7.125
9.0,27.0,14.0,3.0,1264,6.5
9.0,27.0,15.0,3.0,1409,7.5
9.0,27.0,16.0,3.0,1520,8.25
9.0,27.0,17.0,3.0,1340,28.625
9.0,27.0,18.0,3.0,1363,24.625
9.0,27.0,19.0,3.0,1378,9.0
9.0,27.0,20.0,3.0,609,3.25
9.0,27.0,21.0,3.0,435,2.125
9.0,27.0,22.0,3.0,339,1.625
9.0,27.0,23.0,3.0,232,0.625
9.0,28.0,0.0,4.0,118,0.125
9.0,28.0,1.0,4.0,60,0.0
9.0,28.0,2.0,4.0,24,0.0
9.0,28.0,3.0,4.0,29,0.0
9.0,28.0,4.0,4.0,30,0.0
9.0,28.0,5.0,4.0,179,0.5
9.0,28.0,6.0,4.0,583,2.75
9.0,28.0,7.0,4.0,1603,8.875
9.0,28.0,8.0,4.0,607,22.875
9.0,28.0,9.0,4.0,654,18.5
9.0,28.0,10.0,4.0,1681,9.125
9.0,28.0,11.0,4.0,1438,7.5
9.0,28.0,12.0,4.0,1436,7.75
9.0,28.0,13.0,4.0,1448,7.75
9.0,28.0,14.0,4.0,1244,6.25
9.0,28.0,15.0,4.0,1362,7.0
9.0,28.0,16.0,4.0,1419,7.625
9.0,28.0,17.0,4.0,1280,29.75
9.0,28.0,18.0,4.0,1421,26.875
9.0,28.0,19.0,4.0,1470,21.875
9.0,28.0,20.0,4.0,1063,5.875
9.0,28.0,21.0,4.0,530,2.875
9.0,28.0,22.0,4.0,418,2.0
9.0,28.0,23.0,4.0,286,1.25
9.0,29.0,0.0,5.0,127,0.3333333333333333
9.0,29.0,1.0,5.0,57,0.0
9.0,29.0,2.0,5.0,42,0.0
9.0,29.0,3.0,5.0,40,0.0
9.0,29.0,4.0,5.0,33,0.0
9.0,29.0,5.0,5.0,102,0.0
9.0,29.0,6.0,5.0,440,3.375
9.0,29.0,7.0,5.0,1027,9.875
9.0,29.0,8.0,5.0,1426,10.0
9.0,29.0,9.0,5.0,1191,12.375
9.0,29.0,10.0,5.0,1686,9.5
9.0,29.0,11.0,5.0,1509,8.25
9.0,29.0,12.0,5.0,1457,7.75
9.0,29.0,13.0,5.0,1448,7.625
9.0,29.0,14.0,5.0,1441,7.625
9.0,29.0,15.0,5.0,1473,7.625
9.0,29.0,16.0,5.0,1548,8.25
9.0,29.0,17.0,5.0,1172,18.375
9.0,29.0,18.0,5.0,1283,11.875
9.0,29.0,19.0,5.0,1274,9.875
9.0,29.0,20.0,5.0,1370,7.375
9.0,29.0,21.0,5.0,1016,5.25
9.0,29.0,22.0,5.0,725,3.5
9.0,29.0,23.0,5.0,513,2.25
9.0,30.0,0.0,6.0,386,1.75
9.0,30.0,1.0,6.0,209,0.625
9.0,30.0,2.0,6.0,108,0.0
9.0,30.0,3.0,6.0,94,0.0
9.0,30.0,4.0,6.0,46,0.0
9.0,30.0,5.0,6.0,50,0.0
9.0,30.0,6.0,6.0,223,0.875
9.0,30.0,7.0,6.0,394,1.625
9.0,30.0,8.0,6.0,485,2.25
9.0,30.0,9.0,6.0,1000,4.75
9.0,30.0,10.0,6.0,1217,6.25
9.0,30.0,11.0,6.0,1325,7.125
9.0,30.0,12.0,6.0,1639,9.5
9.0,30.0,13.0,6.0,1688,12.75
9.0,30.0,14.0,6.0,1650,9.125
9.0,30.0,15.0,6.0,1662,9.25
9.0,30.0,16.0,6.0,1539,8.375
9.0,30.0,17.0,6.0,1598,8.625
9.0,30.0,18.0,6.0,1638,14.625
9.0,30.0,19.0,6.0,1238,12.0
9.0,30.0,20.0,6.0,1390,9.5
9.0,30.0,21.0,6.0,999,5.0
9.0,30.0,22.0,6.0,768,3.625
9.0,30.0,23.0,6.0,572,2.875
10.0,1.0,0.0,6.0,451,2.0
10.0,1.0,1.0,6.0,288,1.0
10.0,1.0,2.0,6.0,173,0.375
10.0,1.0,3.0,6.0,129,0.25
10.0,1.0,4.0,6.0,49,0.0
10.0,1.0,5.0,6.0,40,0.0
10.0,1.0,6.0,6.0,84,0.0
10.0,1.0,7.0,6.0,211,0.625
10.0,1.0,8.0,6.0,310,1.25
10.0,1.0,9.0,6.0,618,2.625
10.0,1.0,10.0,6.0,994,5.0
10.0,1.0,11.0,6.0,1217,6.0
10.0,1.0,12.0,6.0,1445,7.5
10.0,1.0,13.0,6.0,1610,12.5
10.0,1.0,14.0,6.0,1443,7.625
10.0,1.0,15.0,6.0,1331,6.875
10.0,1.0,16.0,6.0,1305,6.625
10.0,1.0,17.0,6.0,1199,5.875
10.0,1.0,18.0,6.0,1298,6.75
10.0,1.0,19.0,6.0,1177,5.875
10.0,1.0,20.0,6.0,825,4.125
10.0,1.0,21.0,6.0,562,2.375
10.0,1.0,22.0,6.0,311,1.25
10.0,1.0,23.0,6.0,218,0.625
10.0,2.0,0.0,1.0,130,0.125
10.0,2.0,1.0,1.0,55,0.0
10.0,2.0,2.0,1.0,32,0.0
10.0,2.0,3.0,1.0,25,0.0
10.0,2.0,4.0,1.0,31,0.0
10.0,2.0,5.0,1.0,187,0.375
10.0,2.0,6.0,1.0,593,2.75
10.0,2.0,7.0,1.0,1394,9.625
10.0,2.0,8.0,1.0,880,13.75
10.0,2.0,9.0,1.0,898,18.375
10.0,2.0,10.0,1.0,1452,7.375
10.0,2.0,11.0,1.0,1250,6.375
10.0,2.0,12.0,1.0,1373,7.375
10.0,2.0,13.0,1.0,1331,7.0
10.0,2.0,14.0,1.0,1135,6.0
10.0,2.0,15.0,1.0,1164,6.125
10.0,2.0,16.0,1.0,1406,7.625
10.0,2.0,17.0,1.0,1389,15.125
10.0,2.0,18.0,1.0,1174,9.625
10.0,2.0,19.0,1.0,1335,8.75
10.0,2.0,20.0,1.0,777,3.75
10.0,2.0,21.0,1.0,459,2.0
10.0,2.0,22.0,1.0,293,0.875
10.0,2.0,23.0,1.0,171,0.375
10.0,3.0,0.0,2.0,105,0.0
10.0,3.0,1.0,2.0,31,0.0
10.0,3.0,2.0,2.0,24,0.0
10.0,3.0,3.0,2.0,23,0.0
10.0,3.0,4.0,2.0,29,0.0
10.0,3.0,5.0,2.0,72,0.25
10.0,3.0,6.0,2.0,493,2.25
10.0,3.0,7.0,2.0,1342,7.125
10.0,3.0,8.0,2.0,1411,11.25
10.0,3.0,9.0,2.0,1279,12.5
10.0,3.0,10.0,2.0,1316,10.125
10.0,3.0,11.0,2.0,1428,8.0
10.0,3.0,12.0,2.0,1434,7.625
10.0,3.0,13.0,2.0,1259,6.5
10.0,3.0,14.0,2.0,1326,7.125
10.0,3.0,15.0,2.0,1096,8.625
10.0,3.0,16.0,2.0,1279,7.0
10.0,3.0,17.0,2.0,975,15.25
10.0,3.0,18.0,2.0,971,21.625
10.0,3.0,19.0,2.0,1289,19.0
10.0,3.0,20.0,2.0,908,4.375
10.0,3.0,21.0,2.0,485,2.0
10.0,3.0,22.0,2.0,317,1.5
10.0,3.0,23.0,2.0,230,0.625
10.0,4.0,0.0,3.0,98,0.0
10.0,4.0,1.0,3.0,55,0.0
10.0,4.0,2.0,3.0,41,0.0
10.0,4.0,3.0,3.0,17,0.0
10.0,4.0,4.0,3.0,29,0.0
10.0,4.0,5.0,3.0,104,0.125
10.0,4.0,6.0,3.0,472,1.875
10.0,4.0,7.0,3.0,1371,7.375
10.0,4.0,8.0,3.0,1449,11.375
10.0,4.0,9.0,3.0,449,23.25
10.0,4.0,10.0,3.0,1356,11.25
10.0,4.0,11.0,3.0,1153,5.75
10.0,4.0,12.0,3.0,1743,7.4
10.0,4.0,13.0,3.0,1105,8.0
10.0,4.0,14.0,3.0,1275,6.375
10.0,4.0,15.0,3.0,1338,7.0
10.0,4.0,16.0,3.0,1505,8.125
10.0,4.0,17.0,3.0,1266,31.75
10.0,4.0,18.0,3.0,1145,38.625
10.0,4.0,19.0,3.0,1235,21.5
10.0,4.0,20.0,3.0,848,4.0
10.0,4.0,21.0,3.0,527,2.25
10.0,4.0,22.0,3.0,404,1.625
10.0,4.0,23.0,3.0,229,0.75
10.0,5.0,0.0,4.0,123,0.25
10.0,5.0,1.0,4.0,64,0.0
10.0,5.0,2.0,4.0,34,0.0
10.0,5.0,3.0,4.0,17,0.0
10.0,5.0,4.0,4.0,39,0.0
10.0,5.0,5.0,4.0,170,0.375
10.0,5.0,6.0,4.0,599,2.625
10.0,5.0,7.0,4.0,1532,8.5
10.0,5.0,8.0,4.0,823,18.75
10.0,5.0,9.0,4.0,895,21.125
10.0,5.0,10.0,4.0,944,12.0
10.0,5.0,11.0,4.0,1464,8.25
10.0,5.0,12.0,4.0,1528,8.375
10.0,5.0,13.0,4.0,1543,8.75
10.0,5.0,14.0,4.0,1428,7.5
10.0,5.0,15.0,4.0,1370,7.375
10.0,5.0,16.0,4.0,1525,8.5
10.0,5.0,17.0,4.0,1148,40.0
10.0,5.0,18.0,4.0,1151,44.875
10.0,5.0,19.0,4.0,1126,33.0
10.0,5.0,20.0,4.0,1133,6.0
10.0,5.0,21.0,4.0,564,2.5
10.0,5.0,22.0,4.0,448,1.75
10.0,5.0,23.0,4.0,425,1.75
10.0,6.0,0.0,5.0,236,0.75
10.0,6.0,1.0,5.0,105,0.125
10.0,6.0,2.0,5.0,84,0.0
10.0,6.0,3.0,5.0,57,0.0
10.0,6.0,4.0,5.0,53,0.0
10.0,6.0,5.0,5.0,176,0.375
10.0,6.0,6.0,5.0,598,2.75
10.0,6.0,7.0,5.0,1686,9.5
10.0,6.0,8.0,5.0,639,27.0
10.0,6.0,9.0,5.0,2128,33.9
10.0,6.0,10.0,5.0,1853,19.25
10.0,6.0,11.0,5.0,1551,18.875
10.0,6.0,12.0,5.0,1619,30.5
10.0,6.0,13.0,5.0,2438,29.083333333333332
10.0,6.0,14.0,5.0,1305,17.5
10.0,6.0,15.0,5.0,1598,12.125
10.0,6.0,16.0,5.0,1626,23.75
10.0,6.0,17.0,5.0,1346,32.25
10.0,6.0,18.0,5.0,1434,36.875
10.0,6.0,19.0,5.0,1669,14.125
10.0,6.0,20.0,5.0,1179,6.625
10.0,6.0,21.0,5.0,1096,6.5
10.0,6.0,22.0,5.0,1023,10.75
10.0,6.0,23.0,5.0,985,6.875
10.0,7.0,0.0,6.0,727,3.875
10.0,7.0,1.0,6.0,269,1.0
10.0,7.0,2.0,6.0,166,0.5
10.0,7.0,3.0,6.0,102,0.0
10.0,7.0,4.0,6.0,59,0.0
10.0,7.0,5.0,6.0,77,0.0
10.0,7.0,6.0,6.0,193,0.625
10.0,7.0,7.0,6.0,446,1.875
10.0,7.0,8.0,6.0,671,3.125
10.0,7.0,9.0,6.0,975,4.75
10.0,7.0,10.0,6.0,1317,9.375
10.0,7.0,11.0,6.0,1495,8.375
10.0,7.0,12.0,6.0,1652,19.0
10.0,7.0,13.0,6.0,1503,26.75
10.0,7.0,14.0,6.0,1457,22.375
10.0,7.0,15.0,6.0,1682,10.125
10.0,7.0,16.0,6.0,1663,9.875
10.0,7.0,17.0,6.0,1665,10.125
10.0,7.0,18.0,6.0,1458,8.0
10.0,7.0,19.0,6.0,1310,7.5
10.0,7.0,20.0,6.0,1058,6.0
10.0,7.0,21.0,6.0,954,5.75
10.0,7.0,22.0,6.0,1198,8.375
10.0,7.0,23.0,6.0,1003,6.875
10.0,8.0,0.0,6.0,671,3.25
10.0,8.0,1.0,6.0,286,1.0
10.0,8.0,2.0,6.0,194,0.5
10.0,8.0,3.0,6.0,129,0.25
10.0,8.0,4.0,6.0,61,0.0
10.0,8.0,5.0,6.0,52,0.0
10.0,8.0,6.0,6.0,27,0.0
10.0,8.0,7.0,6.0,206,0.625
10.0,8.0,8.0,6.0,331,1.125
10.0,8.0,9.0,6.0,686,3.0
10.0,8.0,10.0,6.0,1021,5.0
10.0,8.0,11.0,6.0,1477,15.25
10.0,8.0,12.0,6.0,1516,17.375
10.0,8.0,13.0,6.0,1563,30.625
10.0,8.0,14.0,6.0,1378,31.0
10.0,8.0,15.0,6.0,1687,13.75
10.0,8.0,16.0,6.0,1569,13.375
10.0,8.0,17.0,6.0,1298,7.0
10.0,8.0,18.0,6.0,1227,6.75
10.0,8.0,19.0,6.0,1220,6.875
10.0,8.0,20.0,6.0,926,5.5
10.0,8.0,21.0,6.0,833,4.75
10.0,8.0,22.0,6.0,895,5.25
10.0,8.0,23.0,6.0,1030,6.75
10.0,9.0,0.0,1.0,524,2.75
10.0,9.0,1.0,1.0,128,0.125
10.0,9.0,2.0,1.0,66,0.0
10.0,9.0,3.0,1.0,53,0.0
10.0,9.0,4.0,1.0,40,0.0
10.0,9.0,5.0,1.0,97,0.0
10.0,9.0,6.0,1.0,423,1.75
10.0,9.0,7.0,1.0,1320,7.125
10.0,9.0,8.0,1.0,1390,10.75
10.0,9.0,9.0,1.0,1038,11.875
10.0,9.0,10.0,1.0,1616,8.625
10.0,9.0,11.0,1.0,1293,6.75
10.0,9.0,12.0,1.0,1520,8.125
10.0,9.0,13.0,1.0,1437,7.75
10.0,9.0,14.0,1.0,1453,7.875
10.0,9.0,15.0,1.0,1411,7.75
10.0,9.0,16.0,1.0,1496,8.0
10.0,9.0,17.0,1.0,1487,7.625
10.0,9.0,18.0,1.0,1355,8.75
10.0,9.0,19.0,1.0,1346,6.875
10.0,9.0,20.0,1.0,942,4.75
10.0,9.0,21.0,1.0,450,1.875
10.0,9.0,22.0,1.0,288,0.75
10.0,9.0,23.0,1.0,159,0.375
10.0,10.0,0.0,2.0,90,0.0
10.0,10.0,1.0,2.0,40,0.0
10.0,10.0,2.0,2.0,15,0.0
10.0,10.0,3.0,2.0,15,0.0
10.0,10.0,4.0,2.0,23,0.0
10.0,10.0,5.0,2.0,98,0.0
10.0,10.0,6.0,2.0,483,2.125
10.0,10.0,7.0,2.0,1407,7.75
10.0,10.0,8.0,2.0,1023,12.375
10.0,10.0,9.0,2.0,387,21.25
10.0,10.0,10.0,2.0,1332,10.375
10.0,10.0,11.0,2.0,1320,7.375
10.0,10.0,12.0,2.0,1487,8.125
10.0,10.0,13.0,2.0,1270,6.5
10.0,10.0,14.0,2.0,1244,6.375
10.0,10.0,15.0,2.0,1226,6.25
10.0,10.0,16.0,2.0,1359,7.25
10.0,10.0,17.0,2.0,1046,11.375
10.0,10.0,18.0,2.0,1505,14.625
10.0,10.0,19.0,2.0,1448,10.5
10.0,10.0,20.0,2.0,1119,6.375
10.0,10.0,21.0,2.0,467,2.0
10.0,10.0,22.0,2.0,347,1.375
10.0,10.0,23.0,2.0,191,0.375
10.0,11.0,0.0,3.0,118,0.0
10.0,11.0,1.0,3.0,60,0.0
10.0,11.0,2.0,3.0,27,0.0
10.0,11.0,3.0,3.0,28,0.0
10.0,11.0,4.0,3.0,20,0.0
10.0,11.0,5.0,3.0,117,0.125
10.0,11.0,6.0,3.0,472,2.125
10.0,11.0,7.0,3.0,1412,7.5
10.0,11.0,8.0,3.0,1181,12.625
10.0,11.0,9.0,3.0,1055,32.75
10.0,11.0,10.0,3.0,1554,17.5
10.0,11.0,11.0,3.0,1334,7.0
10.0,11.0,12.0,3.0,1527,8.5
10.0,11.0,13.0,3.0,1377,7.125
10.0,11.0,14.0,3.0,1386,7.375
10.0,11.0,15.0,3.0,1245,6.5
10.0,11.0,16.0,3.0,1776,10.1
10.0,11.0,17.0,3.0,1347,20.75
10.0,11.0,18.0,3.0,1524,26.375
10.0,11.0,19.0,3.0,1517,20.25
10.0,11.0,20.0,3.0,902,4.375
10.0,11.0,21.0,3.0,421,1.625
10.0,11.0,22.0,3.0,331,1.25
10.0,11.0,23.0,3.0,279,0.875
10.0,12.0,0.0,4.0,110,0.0
10.0,12.0,1.0,4.0,61,0.0
10.0,12.0,2.0,4.0,35,0.0
10.0,12.0,3.0,4.0,26,0.0
10.0,12.0,4.0,4.0,39,0.0
10.0,12.0,5.0,4.0,167,0.25
10.0,12.0,6.0,4.0,637,2.625
10.0,12.0,7.0,4.0,1623,9.0
10.0,12.0,8.0,4.0,1123,16.875
10.0,12.0,9.0,4.0,1695,31.625
10.0,12.0,10.0,4.0,1543,8.0
10.0,12.0,11.0,4.0,1517,8.125
10.0,12.0,12.0,4.0,1608,8.5
10.0,12.0,13.0,4.0,1476,7.75
10.0,12.0,14.0,4.0,1379,7.5
10.0,12.0,15.0,4.0,1390,7.5
10.0,12.0,16.0,4.0,1530,8.625
10.0,12.0,17.0,4.0,1488,27.75
10.0,12.0,18.0,4.0,1274,38.75
10.0,12.0,19.0,4.0,1602,22.375
10.0,12.0,20.0,4.0,1124,6.0
10.0,12.0,21.0,4.0,503,2.375
10.0,12.0,22.0,4.0,328,1.25
10.0,12.0,23.0,4.0,291,0.875
10.0,13.0,0.0,5.0,164,0.375
10.0,13.0,1.0,5.0,84,0.0
10.0,13.0,2.0,5.0,42,0.0
10.0,13.0,3.0,5.0,56,0.0
10.0,13.0,4.0,5.0,36,0.0
10.0,13.0,5.0,5.0,180,0.5
10.0,13.0,6.0,5.0,569,2.625
10.0,13.0,7.0,5.0,1638,9.375
10.0,13.0,8.0,5.0,389,26.125
10.0,13.0,9.0,5.0,549,33.75
10.0,13.0,10.0,5.0,1790,11.125
10.0,13.0,11.0,5.0,1786,14.125
10.0,13.0,12.0,5.0,1608,34.625
10.0,13.0,13.0,5.0,1636,34.125
10.0,13.0,14.0,5.0,1529,17.375
10.0,13.0,15.0,5.0,1390,11.25
10.0,13.0,16.0,5.0,1619,12.75
10.0,13.0,17.0,5.0,1274,32.75
10.0,13.0,18.0,5.0,1426,36.25
10.0,13.0,19.0,5.0,1518,21.375
10.0,13.0,20.0,5.0,1233,6.875
10.0,13.0,21.0,5.0,1056,6.0
10.0,13.0,22.0,5.0,1243,8.125
10.0,13.0,23.0,5.0,1081,7.125
10.0,14.0,0.0,6.0,659,3.375
