Month,Day,Hour,Day of Week,Volume,Occupancy
12,12,18,3,1238,35.125
12,13,18,3,1364,37.5
12,13,18,4,1296,35.875
12,14,18,4,1397,35.25
12,14,18,5,1559,35.625
12,15,18,5,1344,34.125
12,15,18,6,1239,36.0
12,16,18,6,1646,12.25
12,17,18,0,1431,8.0
12,18,18,1,1233,35.5
12,19,18,2,1445,28.375
12,20,18,3,835,31.833333333333332
12,21,18,4,1297,35.75
12,22,18,5,1259,6.625
12,22,18,6,1672,23.0
12,23,18,0,1507,9.5
12,23,18,6,1461,8.5
12,28,18,5,1634,10.0
12,29,18,5,1448,7.875
12,29,18,6,1345,7.125
12,30,18,0,1155,6.0
12,30,18,6,1396,7.5
12,31,18,0,1025,5.0
12,31,18,1,1312,6.875
