Month,Day,Hour,Day of Week,Volume,Occupancy
8.0,23.0,9.0,3.0,1.4368754256799605,2.2138700492270744
8.0,23.0,10.0,3.0,1.081601473196037,0.1817590580410795
8.0,23.0,11.0,3.0,0.62974819382328,-0.055320557597286574
8.0,23.0,12.0,3.0,0.5383427594463481,-0.08918907411705315
8.0,23.0,13.0,3.0,0.6590669180573901,-0.021452041077519992
8.0,23.0,14.0,3.0,0.3693289373908894,-0.1738603654164696
8.0,23.0,15.0,3.0,0.5590383294939554,-0.07225481585716986
8.0,23.0,16.0,3.0,0.569386114517759,-0.07225481585716986
8.0,23.0,17.0,3.0,0.465908264279723,3.467005160458438
8.0,23.0,18.0,3.0,0.21756142370843667,4.296783815192719
8.0,23.0,19.0,3.0,0.840153155973953,0.9607349379957109
8.0,23.0,20.0,3.0,-0.1273647437516832,-0.37707146453506907
8.0,23.0,21.0,3.0,-0.6206091632196546,-0.5633483053937853
8.0,23.0,22.0,3.0,-0.8810284196520451,-0.664953854953085
8.0,23.0,23.0,3.0,-1.0345205641717985,-0.7496251462525014
8.0,24.0,0.0,4.0,-1.2104329095764597,-0.8004279210321513
8.0,24.0,1.0,4.0,-1.3052876056279925,-0.8173621792920346
8.0,24.0,2.0,4.0,-1.329432437350201,-0.8173621792920346
8.0,24.0,3.0,4.0,-1.3449541148859063,-0.8173621792920346
8.0,24.0,4.0,4.0,-1.324258544838299,-0.8173621792920346
8.0,24.0,5.0,4.0,-1.0948826434773196,-0.7665594045123848
8.0,24.0,6.0,4.0,-0.4412475561403923,-0.5125455306141354
8.0,24.0,7.0,4.0,1.0540073797992273,0.16482479978119619
8.0,24.0,8.0,4.0,0.8453270484858548,1.0962090040747772
8.0,24.0,9.0,4.0,1.657628172854437,0.4865757067189787
8.0,24.0,10.0,4.0,1.0281379172397185,0.11402202500154633
8.0,24.0,11.0,4.0,0.6728639647557949,-0.004517782817636703
8.0,24.0,12.0,4.0,0.7177043665256105,0.012416475442246586
8.0,24.0,13.0,4.0,0.7556462449462237,0.08015350848177975
8.0,24.0,14.0,4.0,0.4089954466488032,-0.13999184889670302
8.0,24.0,15.0,4.0,0.5193718202360416,-0.07225481585716986
8.0,24.0,16.0,4.0,0.7177043665256105,-0.021452041077519992
8.0,24.0,17.0,4.0,0.7332260440613159,2.789634830063106
8.0,24.0,18.0,4.0,0.6142265162875745,1.909053400549175
8.0,24.0,19.0,4.0,0.8780950343945663,0.1817590580410795
8.0,24.0,20.0,4.0,0.02440276993076955,-0.32626868975541923
8.0,24.0,21.0,4.0,-0.5516239297276306,-0.546414047133902
8.0,24.0,22.0,4.0,-0.739608690993396,-0.6310853384333185
8.0,24.0,23.0,4.0,-0.9827816390527805,-0.7496251462525014
8.0,25.0,0.0,5.0,-1.1138535826876261,-0.7665594045123848
8.0,25.0,1.0,5.0,-1.260447203858177,-0.8173621792920346
8.0,25.0,2.0,5.0,-1.3052876056279925,-0.8173621792920346
8.0,25.0,3.0,5.0,-1.3190846523263973,-0.8173621792920346
8.0,25.0,4.0,5.0,-1.3277078065129004,-0.8173621792920346
8.0,25.0,5.0,5.0,-1.1431723069217363,-0.7834936627722681
8.0,25.0,6.0,5.0,-0.5119574204697168,-0.5294797888740187
8.0,25.0,7.0,5.0,0.952254160398492,0.09708776674166304
8.0,25.0,8.0,5.0,0.8970659736048728,0.8929979049561777
8.0,25.0,9.0,5.0,0.4935023576765326,1.604236751871276
8.0,25.0,10.0,5.0,0.8901674502556705,0.8083266136567612
8.0,25.0,11.0,5.0,0.5918063154026667,-0.08918907411705315
8.0,25.0,12.0,5.0,0.8367038942993519,0.029350733702129875
8.0,25.0,13.0,5.0,0.8246314784382477,0.029350733702129875
8.0,25.0,14.0,5.0,0.6625161797319913,0.012416475442246586
8.0,25.0,15.0,5.0,0.5400673902836488,0.09708776674166304
8.0,25.0,16.0,5.0,0.552139806144753,-0.07225481585716986
8.0,25.0,17.0,5.0,0.6245743013113781,2.772700571803223
8.0,25.0,18.0,5.0,0.646994502196286,-0.055320557597286574
8.0,25.0,19.0,5.0,0.388299876601196,-0.1738603654164696
8.0,25.0,20.0,5.0,0.08304021839898992,-0.27546591497576933
8.0,25.0,21.0,5.0,-0.3498421217634605,-0.46174275583448554
8.0,25.0,22.0,5.0,-0.6413047332672618,-0.5802825636536686
8.0,25.0,23.0,5.0,-0.7827244619259109,-0.6310853384333185
8.0,26.0,0.0,6.0,-1.0207235174733937,-0.7157566297327349
8.0,26.0,1.0,6.0,-1.156969353620141,-0.8173621792920346
8.0,26.0,2.0,6.0,-1.2276792179494656,-0.8173621792920346
8.0,26.0,3.0,6.0,-1.2845920355803855,-0.8173621792920346
8.0,26.0,4.0,6.0,-1.3259831756755998,-0.8173621792920346
8.0,26.0,5.0,6.0,-1.2983890822787902,-0.8173621792920346
8.0,26.0,6.0,6.0,-1.2207806946002633,-0.8173621792920346
8.0,26.0,7.0,6.0,-1.0828102276162153,-0.7326908879926182
8.0,26.0,8.0,6.0,-0.9465643914694679,-0.6310853384333185
8.0,26.0,9.0,6.0,-0.7378840601560954,-0.5802825636536686
8.0,26.0,10.0,6.0,-0.3394943367396569,-0.4448084975746022
8.0,26.0,11.0,6.0,-0.3239726592039515,-0.4786770140943688
8.0,26.0,12.0,6.0,-0.1463356829619898,-0.37707146453506907
8.0,26.0,13.0,6.0,-0.04458246356125443,-0.32626868975541923
8.0,26.0,14.0,6.0,-0.1135676970532784,-0.1907946236763529
8.0,26.0,15.0,6.0,-0.25326279487462694,-0.29240017323565265
8.0,26.0,16.0,6.0,-0.21532091645401377,-0.42787423931471896
8.0,26.0,17.0,6.0,-0.2774076265968353,-0.3940057227949524
8.0,26.0,18.0,6.0,0.0002579382085611579,-0.24159739845600275
8.0,26.0,19.0,6.0,-0.0997706503548736,-0.3432029480153025
8.0,26.0,20.0,6.0,-0.4464214486522941,-0.3940057227949524
8.0,26.0,21.0,6.0,-0.8413619103941313,-0.6141510801734351
8.0,26.0,22.0,6.0,-0.9551875456559709,-0.6818881132129683
8.0,26.0,23.0,6.0,-1.09660727431462,-0.7665594045123848
8.0,27.0,0.0,6.0,-1.0552161342194057,-0.6818881132129683
8.0,27.0,1.0,6.0,-1.050042241707504,-0.7157566297327349
8.0,27.0,2.0,6.0,-1.320809283163698,-0.8173621792920346
8.0,27.0,3.0,6.0,-1.3104614981398943,-0.8173621792920346
8.0,27.0,4.0,6.0,-1.3346063298621027,-0.8173621792920346
8.0,27.0,5.0,6.0,-1.3346063298621027,-0.8173621792920346
8.0,27.0,6.0,6.0,-1.3328816990248022,-0.8173621792920346
8.0,27.0,7.0,6.0,-1.2190560637629626,-0.8173621792920346
8.0,27.0,8.0,6.0,-1.1586939844574415,-0.8004279210321513
8.0,27.0,9.0,6.0,-0.9931294240765841,-0.7157566297327349
8.0,27.0,10.0,6.0,-0.6895943967116785,-0.6141510801734351
8.0,27.0,11.0,6.0,-0.4550446028387971,-0.4956112723542521
8.0,27.0,12.0,6.0,-0.3308711825531539,-0.4448084975746022
8.0,27.0,13.0,6.0,-0.26705984157303175,-0.42787423931471896
8.0,27.0,14.0,6.0,-0.2894800424579395,-0.4448084975746022
8.0,27.0,15.0,6.0,-0.32224802836665095,-0.4448084975746022
8.0,27.0,16.0,6.0,-0.3360450750650557,-0.46174275583448554
8.0,27.0,17.0,6.0,-0.3532913834380617,-0.46174275583448554
8.0,27.0,18.0,6.0,-0.3498421217634605,-0.42787423931471896
8.0,27.0,19.0,6.0,-0.4567692336760977,-0.4956112723542521
8.0,27.0,20.0,6.0,-0.756854999366402,-0.5972168219135519
8.0,27.0,21.0,6.0,-0.9931294240765841,-0.7157566297327349
8.0,27.0,22.0,6.0,-1.015549624961492,-0.7326908879926182
8.0,27.0,23.0,6.0,-1.0948826434773196,-0.7834936627722681
8.0,28.0,0.0,1.0,-1.2483747879970728,-0.8173621792920346
8.0,28.0,1.0,1.0,-1.2983890822787902,-0.8173621792920346
8.0,28.0,2.0,1.0,-1.3501280073978081,-0.8173621792920346
8.0,28.0,3.0,1.0,-1.3570265307470106,-0.8173621792920346
8.0,28.0,4.0,1.0,-1.3484033765605075,-0.8173621792920346
8.0,28.0,5.0,1.0,-1.2466501571597721,-0.8173621792920346
8.0,28.0,6.0,1.0,-0.9103471438861553,-0.6818881132129683
8.0,28.0,7.0,1.0,0.10546041928389772,-0.24159739845600275
8.0,28.0,8.0,1.0,1.107470935755546,0.21562757456084608
8.0,28.0,9.0,1.0,1.3575424071641329,0.3341673823800291
8.0,28.0,10.0,1.0,1.7076424671361545,0.4865757067189787
8.0,28.0,11.0,1.0,0.9557034220730932,0.09708776674166304
8.0,28.0,12.0,1.0,0.327937797295675,-0.1907946236763529
8.0,28.0,13.0,1.0,0.440038801720214,-0.13999184889670302
8.0,28.0,14.0,1.0,0.2020397461727313,-0.25853165671588607
8.0,28.0,15.0,1.0,0.1899673303116271,-0.24159739845600275
8.0,28.0,16.0,1.0,0.39347376911309784,-0.13999184889670302
8.0,28.0,17.0,1.0,0.8798196652318668,0.6051155145381617
8.0,28.0,18.0,1.0,0.7659940299700273,0.04628499196201317
8.0,28.0,19.0,1.0,0.4676328951170236,-0.13999184889670302
8.0,28.0,20.0,1.0,-0.1273647437516832,-0.3940057227949524
8.0,28.0,21.0,1.0,-0.6464786257791636,-0.5802825636536686
8.0,28.0,22.0,1.0,-0.791347616112414,-0.664953854953085
8.0,28.0,23.0,1.0,-1.0672885500805098,-0.7496251462525014
8.0,29.0,0.0,2.0,-1.2380270029732692,-0.8173621792920346
8.0,29.0,1.0,2.0,-1.3018383439533914,-0.8173621792920346
8.0,29.0,2.0,2.0,-1.3415048532113052,-0.8173621792920346
8.0,29.0,3.0,2.0,-1.346678745723207,-0.8173621792920346
8.0,29.0,4.0,2.0,-1.3363309606994034,-0.8173621792920346
8.0,29.0,5.0,2.0,-1.2225053254375637,-0.8173621792920346
8.0,29.0,6.0,2.0,-0.6499278874537648,-0.5972168219135519
8.0,29.0,7.0,2.0,0.6090526237756727,-0.055320557597286574
8.0,29.0,8.0,2.0,1.5179330750330886,0.46964144845909545
8.0,29.0,9.0,2.0,0.9108630203032776,1.790513592729992
8.0,29.0,10.0,2.0,1.3540931454895317,0.6559182893178116
8.0,29.0,11.0,2.0,0.6590669180573901,-0.004517782817636703
8.0,29.0,12.0,2.0,0.7125304740137087,-0.038386299337403285
8.0,29.0,13.0,2.0,0.5728353761923601,-0.038386299337403285
8.0,29.0,14.0,2.0,0.27964813385125825,-0.22466314019611947
8.0,29.0,15.0,2.0,0.43141564753371103,-0.12305759063681973
8.0,29.0,16.0,2.0,0.4797053109781278,-0.10612333237693644
8.0,29.0,17.0,2.0,0.9125876511405783,0.16482479978119619
8.0,29.0,18.0,2.0,0.7763418149938309,0.9268664214759442
8.0,29.0,19.0,2.0,0.6745885955930955,0.012416475442246586
8.0,29.0,20.0,2.0,0.18824269947432648,-0.25853165671588607
8.0,29.0,21.0,2.0,-0.5326529905173241,-0.5294797888740187
8.0,29.0,22.0,2.0,-0.7637535227156044,-0.6141510801734351
8.0,29.0,23.0,2.0,-0.9327673447710632,-0.7157566297327349
8.0,30.0,0.0,3.0,-1.1328245218979327,-0.8004279210321513
8.0,30.0,1.0,3.0,-1.2621718346954776,-0.8173621792920346
8.0,30.0,2.0,3.0,-1.3311570681875016,-0.8173621792920346
8.0,30.0,3.0,3.0,-1.3432294840486059,-0.8173621792920346
8.0,30.0,4.0,3.0,-1.329432437350201,-0.8173621792920346
8.0,30.0,5.0,3.0,-1.2190560637629626,-0.8004279210321513
8.0,30.0,6.0,3.0,-0.6309569482434583,-0.546414047133902
8.0,30.0,7.0,3.0,0.7625447682954261,0.04628499196201317
8.0,30.0,8.0,3.0,1.1229926132912513,0.45270719019921213
8.0,30.0,9.0,3.0,0.9212108053270812,1.26555158667361
8.0,30.0,10.0,3.0,1.248890664414195,0.23256183282072937
8.0,30.0,11.0,3.0,0.7073565815018069,-0.055320557597286574
8.0,30.0,12.0,3.0,0.7815157075057326,0.04628499196201317
8.0,30.0,13.0,3.0,0.8073851700652417,0.06321925022189646
8.0,30.0,14.0,3.0,0.6245743013113781,-0.004517782817636703
8.0,30.0,15.0,3.0,0.4935023576765326,-0.10612333237693644
8.0,30.0,16.0,3.0,0.6228496704740776,-0.055320557597286574
8.0,30.0,17.0,3.0,1.021239393890516,0.45270719019921213
8.0,30.0,18.0,3.0,0.8884428194183699,1.0454062292951274
8.0,30.0,19.0,3.0,0.7073565815018069,0.029350733702129875
8.0,30.0,20.0,3.0,0.31241611975996963,-0.13999184889670302
8.0,30.0,21.0,3.0,-0.6344062099180594,-0.5633483053937853
8.0,30.0,22.0,3.0,-0.8724052654655421,-0.6988223714728516
8.0,30.0,23.0,3.0,-1.0293466716598967,-0.7665594045123848
8.0,31.0,0.0,4.0,-1.2207806946002633,-0.8004279210321513
8.0,31.0,1.0,4.0,-1.2914905589295878,-0.8173621792920346
8.0,31.0,2.0,4.0,-1.3277078065129004,-0.8173621792920346
8.0,31.0,3.0,4.0,-1.3570265307470106,-0.8173621792920346
8.0,31.0,4.0,4.0,-1.3328816990248022,-0.8173621792920346
8.0,31.0,5.0,4.0,-1.2138821712510608,-0.8173621792920346
8.0,31.0,6.0,4.0,-0.575768761449839,-0.546414047133902
8.0,31.0,7.0,4.0,0.7108058431764082,-0.004517782817636703
8.0,31.0,8.0,4.0,1.0884999965452393,0.4865757067189787
8.0,31.0,9.0,4.0,1.0195147630532153,1.5703682353515094
8.0,31.0,10.0,4.0,1.2264704635292873,0.28336460760037924
8.0,31.0,11.0,4.0,0.7521969832716225,0.012416475442246586
8.0,31.0,12.0,4.0,0.8763704035572657,0.06321925022189646
8.0,31.0,13.0,4.0,0.7832403383430333,0.04628499196201317
8.0,31.0,14.0,4.0,0.6952841656407027,0.029350733702129875
8.0,31.0,15.0,4.0,0.5935309462399674,-0.055320557597286574
8.0,31.0,16.0,4.0,0.7073565815018069,0.012416475442246586
8.0,31.0,17.0,4.0,0.6194004087994763,0.46964144845909545
8.0,31.0,18.0,4.0,0.6780378572676967,0.029350733702129875
8.0,31.0,19.0,4.0,1.0833261040333375,0.21562757456084608
8.0,31.0,20.0,4.0,0.5262703435852439,-0.10612333237693644
8.0,31.0,21.0,4.0,-0.6568264108029672,-0.5972168219135519
8.0,31.0,22.0,4.0,-0.8586082187671373,-0.6818881132129683
8.0,31.0,23.0,4.0,-1.0552161342194057,-0.7326908879926182
9.0,1.0,0.0,5.0,-1.1517954611082393,-0.7834936627722681
9.0,1.0,1.0,5.0,-1.2759688813938823,-0.8173621792920346
9.0,1.0,2.0,5.0,-1.320809283163698,-0.8173621792920346
9.0,1.0,3.0,5.0,-1.3328816990248022,-0.8173621792920346
9.0,1.0,4.0,5.0,-1.3432294840486059,-0.8173621792920346
9.0,1.0,5.0,5.0,-1.2914905589295878,-0.8173621792920346
9.0,1.0,6.0,5.0,-0.7189131209457887,-0.6141510801734351
9.0,1.0,7.0,5.0,0.517647189398741,-0.07225481585716986
9.0,1.0,8.0,5.0,1.3816872388863413,0.4019044154195623
9.0,1.0,9.0,5.0,1.4351507948426598,1.079274745814894
9.0,1.0,10.0,5.0,1.0505581181246262,0.1309562832614296
9.0,1.0,11.0,5.0,0.5642122220058572,-0.07225481585716986
9.0,1.0,12.0,5.0,0.7780664458311315,0.06321925022189646
9.0,1.0,13.0,5.0,0.7539216141089231,0.012416475442246586
9.0,1.0,14.0,5.0,0.7901388616922357,0.04628499196201317
9.0,1.0,15.0,5.0,0.7332260440613159,-0.004517782817636703
9.0,1.0,16.0,5.0,0.6797624881049973,-0.004517782817636703
9.0,1.0,17.0,5.0,0.9729497304460992,0.24949609108061266
9.0,1.0,18.0,5.0,0.8936167119302716,0.11402202500154633
9.0,1.0,19.0,5.0,0.8453270484858548,0.08015350848177975
9.0,1.0,20.0,5.0,0.4969516193511338,-0.12305759063681973
9.0,1.0,21.0,5.0,-0.00664058514064124,-0.3093344314955359
9.0,1.0,22.0,5.0,-0.38433473850947253,-0.46174275583448554
9.0,1.0,23.0,5.0,-0.47229091121180306,-0.5294797888740187
9.0,2.0,0.0,6.0,-0.7792752002513098,-0.6310853384333185
9.0,2.0,1.0,6.0,-1.053491503382105,-0.7834936627722681
9.0,2.0,2.0,6.0,-1.1793895545050488,-0.8004279210321513
9.0,2.0,3.0,6.0,-1.2225053254375637,-0.8173621792920346
9.0,2.0,4.0,6.0,-1.2932151897668884,-0.8173621792920346
9.0,2.0,5.0,6.0,-1.3070122364652932,-0.8173621792920346
9.0,2.0,6.0,6.0,-1.087984120128117,-0.7665594045123848
9.0,2.0,7.0,6.0,-0.8534343262552355,-0.6818881132129683
9.0,2.0,8.0,6.0,-0.7309855368068929,-0.5972168219135519
9.0,2.0,9.0,6.0,-0.06355340277156102,-0.3601372062751858
9.0,2.0,10.0,6.0,0.3831259840892942,-0.13999184889670302
9.0,2.0,11.0,6.0,0.4245171241845086,-0.13999184889670302
9.0,2.0,12.0,6.0,0.4624590026051218,-0.13999184889670302
9.0,2.0,13.0,6.0,0.4883284651646308,-0.10612333237693644
9.0,2.0,14.0,6.0,0.4762560493035266,-0.10612333237693644
9.0,2.0,15.0,6.0,0.345184105668681,-0.1738603654164696
9.0,2.0,16.0,6.0,0.7677186608073279,0.012416475442246586
9.0,2.0,17.0,6.0,0.7228782590375123,0.012416475442246586
9.0,2.0,18.0,6.0,0.6159511471248751,-0.07225481585716986
9.0,2.0,19.0,6.0,0.7677186608073279,0.029350733702129875
9.0,2.0,20.0,6.0,0.6090526237756727,-0.038386299337403285
9.0,2.0,21.0,6.0,-0.0963213886802724,-0.3432029480153025
9.0,2.0,22.0,6.0,-0.25671205654922813,-0.41093998105483565
9.0,2.0,23.0,6.0,-0.4498707103268953,-0.5125455306141354
9.0,3.0,0.0,6.0,-0.7999707702989169,-0.6480195966932017
9.0,3.0,1.0,6.0,-1.0345205641717985,-0.7496251462525014
9.0,3.0,2.0,6.0,-1.0983319051519207,-0.803814772684128
9.0,3.0,3.0,6.0,-1.2242299562748644,-0.8004279210321513
9.0,3.0,4.0,6.0,-1.3139107598144957,-0.8173621792920346
9.0,3.0,5.0,6.0,-1.329432437350201,-0.8173621792920346
9.0,3.0,6.0,6.0,-1.26907035804468,-0.8173621792920346
9.0,3.0,7.0,6.0,-1.0931580126400189,-0.7834936627722681
9.0,3.0,8.0,6.0,-0.9051732513742535,-0.6818881132129683
9.0,3.0,9.0,6.0,-0.4481460794895947,-0.5125455306141354
9.0,3.0,10.0,6.0,0.1813441761251241,-0.25853165671588607
9.0,3.0,11.0,6.0,0.483154572652729,-0.12305759063681973
9.0,3.0,12.0,6.0,0.6659654414065925,0.012416475442246586
9.0,3.0,13.0,6.0,0.8487763101604561,0.1478905415213129
9.0,3.0,14.0,6.0,0.5659368528431578,-0.10612333237693644
9.0,3.0,15.0,6.0,0.6090526237756727,-0.07225481585716986
9.0,3.0,16.0,6.0,0.45728511009322,-0.1569261071565863
9.0,3.0,17.0,6.0,0.4538358484186188,-0.12305759063681973
9.0,3.0,18.0,6.0,0.6331974554978811,-0.07225481585716986
9.0,3.0,19.0,6.0,0.7332260440613159,0.012416475442246586
9.0,3.0,20.0,6.0,0.060620017514082136,-0.3093344314955359
9.0,3.0,21.0,6.0,-0.1515095754738916,-0.3601372062751858
9.0,3.0,22.0,6.0,-0.5602470839141337,-0.5633483053937853
9.0,3.0,23.0,6.0,-0.7672027843902056,-0.6310853384333185
9.0,4.0,0.0,1.0,-1.0258974099852955,-0.7326908879926182
9.0,4.0,1.0,1.0,-1.1483461994336381,-0.7834936627722681
9.0,4.0,2.0,1.0,-1.2414762646478703,-0.8173621792920346
9.0,4.0,3.0,1.0,-1.303562974790692,-0.8173621792920346
9.0,4.0,4.0,1.0,-1.3397802223740045,-0.8173621792920346
9.0,4.0,5.0,1.0,-1.3225339140009986,-0.8173621792920346
9.0,4.0,6.0,1.0,-1.2190560637629626,-0.8004279210321513
9.0,4.0,7.0,1.0,-0.9517382839813697,-0.7157566297327349
9.0,4.0,8.0,1.0,-0.7085653359219852,-0.6141510801734351
9.0,4.0,9.0,1.0,-0.3895086310213743,-0.5125455306141354
9.0,4.0,10.0,1.0,-0.1515095754738916,-0.37707146453506907
9.0,4.0,11.0,1.0,0.1951412228235289,-0.22466314019611947
9.0,4.0,12.0,1.0,0.4434880633948152,-0.13999184889670302
9.0,4.0,13.0,1.0,0.28309739552585944,-0.20772888193623618
9.0,4.0,14.0,1.0,0.35898115236708583,-0.1569261071565863
9.0,4.0,15.0,1.0,0.23998162459334446,-0.22466314019611947
9.0,4.0,16.0,1.0,0.2779235030139577,-0.24159739845600275
9.0,4.0,17.0,1.0,0.12443135849420431,-0.25853165671588607
9.0,4.0,18.0,1.0,0.08993874174819233,-0.29240017323565265
9.0,4.0,19.0,1.0,0.2693003488274547,-0.20772888193623618
9.0,4.0,20.0,1.0,-0.27050910324763294,-0.42787423931471896
9.0,4.0,21.0,1.0,-0.6551017799656667,-0.5972168219135519
9.0,4.0,22.0,1.0,-0.9586368073305721,-0.6988223714728516
9.0,4.0,23.0,1.0,-1.0914333818027182,-0.7326908879926182
9.0,5.0,0.0,2.0,-1.2294038487867662,-0.8173621792920346
9.0,5.0,1.0,2.0,-1.3328816990248022,-0.8173621792920346
9.0,5.0,2.0,2.0,-1.358751161584311,-0.8173621792920346
9.0,5.0,3.0,2.0,-1.363925054096213,-0.8173621792920346
9.0,5.0,4.0,2.0,-1.338055591536704,-0.8173621792920346
9.0,5.0,5.0,2.0,-1.1017811668265218,-0.7665594045123848
9.0,5.0,6.0,2.0,-0.3791608459975707,-0.46174275583448554
9.0,5.0,7.0,2.0,0.9125876511405783,0.1309562832614296
9.0,5.0,8.0,2.0,1.2989049586959125,1.147011778854427
9.0,5.0,9.0,2.0,0.978123622958001,1.6889080431706922
9.0,5.0,10.0,2.0,0.935007852025486,0.08015350848177975
9.0,5.0,11.0,2.0,0.5435166519582499,-0.08918907411705315
9.0,5.0,12.0,2.0,0.4193432316726068,-0.12305759063681973
9.0,5.0,13.0,2.0,0.5107486660495386,-0.10612333237693644
9.0,5.0,14.0,2.0,0.32276390478377326,-0.1907946236763529
9.0,5.0,15.0,2.0,0.30896685808536845,-0.1907946236763529
9.0,5.0,16.0,2.0,0.4434880633948152,-0.12305759063681973
9.0,5.0,17.0,2.0,0.8660226185334621,0.24949609108061266
9.0,5.0,18.0,2.0,0.840153155973953,0.06321925022189646
9.0,5.0,19.0,2.0,0.5021255118630356,-0.12305759063681973
9.0,5.0,20.0,2.0,-0.22049480896591556,-0.41093998105483565
9.0,5.0,21.0,2.0,-0.8948254663504499,-0.6818881132129683
9.0,5.0,22.0,2.0,-1.1086796901757243,-0.7665594045123848
9.0,5.0,23.0,2.0,-1.1776649236677483,-0.8004279210321513
9.0,6.0,0.0,3.0,-1.2932151897668884,-0.8173621792920346
9.0,6.0,1.0,3.0,-1.3346063298621027,-0.8173621792920346
9.0,6.0,2.0,3.0,-1.363925054096213,-0.8173621792920346
9.0,6.0,3.0,3.0,-1.3656496849335136,-0.8173621792920346
9.0,6.0,4.0,3.0,-1.3415048532113052,-0.8173621792920346
9.0,6.0,5.0,3.0,-1.09660727431462,-0.7665594045123848
9.0,6.0,6.0,3.0,-0.3774362151602701,-0.46174275583448554
9.0,6.0,7.0,3.0,1.009166978029412,0.1309562832614296
9.0,6.0,8.0,3.0,1.2782093886483052,0.7236553223573448
9.0,6.0,9.0,3.0,1.326499052092722,0.5881812562782784
9.0,6.0,10.0,3.0,1.1298911366404538,0.1986933163009628
9.0,6.0,11.0,3.0,0.4348649092083122,-0.12305759063681973
9.0,6.0,12.0,3.0,0.5245457127479434,-0.08918907411705315
9.0,6.0,13.0,3.0,0.7004580581526045,-0.021452041077519992
9.0,6.0,14.0,3.0,0.3917491382757972,-0.1569261071565863
9.0,6.0,15.0,3.0,0.40554618497420203,-0.1738603654164696
9.0,6.0,16.0,3.0,0.6176757779621758,-0.038386299337403285
9.0,6.0,17.0,3.0,1.0057177163548106,0.7744580971369946
9.0,6.0,18.0,3.0,0.5711107453550596,0.06321925022189646
9.0,6.0,19.0,3.0,0.6211250396367769,-0.055320557597286574
9.0,6.0,20.0,3.0,-0.05665487942235862,-0.3432029480153025
9.0,6.0,21.0,3.0,-0.4171027244181839,-0.4448084975746022
9.0,6.0,22.0,3.0,-0.9724338540289769,-0.7496251462525014
9.0,6.0,23.0,3.0,-1.1173028443622273,-0.7496251462525014
9.0,7.0,0.0,4.0,-1.2363023721359685,-0.8173621792920346
9.0,7.0,1.0,4.0,-1.3190846523263973,-0.8173621792920346
9.0,7.0,2.0,4.0,-1.3449541148859063,-0.8173621792920346
9.0,7.0,3.0,4.0,-1.3432294840486059,-0.8173621792920346
9.0,7.0,4.0,4.0,-1.3363309606994034,-0.8173621792920346
9.0,7.0,5.0,4.0,-1.1035057976638225,-0.7665594045123848
9.0,7.0,6.0,4.0,-0.4498707103268953,-0.4956112723542521
9.0,7.0,7.0,4.0,1.0384857022635219,0.1478905415213129
9.0,7.0,8.0,4.0,1.1971517392951772,0.9607349379957109
9.0,7.0,9.0,4.0,1.2264704635292873,0.9268664214759442
9.0,7.0,10.0,4.0,1.2575138186006982,0.3172331241201458
9.0,7.0,11.0,4.0,0.7177043665256105,0.012416475442246586
9.0,7.0,12.0,4.0,0.7177043665256105,-0.038386299337403285
9.0,7.0,13.0,4.0,0.7642693991327267,0.029350733702129875
9.0,7.0,14.0,4.0,0.4762560493035266,-0.13999184889670302
9.0,7.0,15.0,4.0,0.4521112175813182,-0.12305759063681973
9.0,7.0,16.0,4.0,0.6245743013113781,-0.038386299337403285
9.0,7.0,17.0,4.0,0.8315300017874501,0.9607349379957109
9.0,7.0,18.0,4.0,0.7694432916446284,0.38497015715967897
9.0,7.0,19.0,4.0,0.9056891277913759,0.09708776674166304
9.0,7.0,20.0,4.0,0.1365037743553085,-0.24159739845600275
9.0,7.0,21.0,4.0,-0.7465072143425984,-0.6141510801734351
9.0,7.0,22.0,4.0,-0.9137964055607565,-0.6988223714728516
9.0,7.0,23.0,4.0,-1.0897087509654177,-0.7665594045123848
9.0,8.0,0.0,5.0,-1.208708278739159,-0.8004279210321513
9.0,8.0,1.0,5.0,-1.3328816990248022,-0.8173621792920346
9.0,8.0,2.0,5.0,-1.3501280073978081,-0.8173621792920346
9.0,8.0,3.0,5.0,-1.3501280073978081,-0.8173621792920346
9.0,8.0,4.0,5.0,-1.3363309606994034,-0.8173621792920346
9.0,8.0,5.0,5.0,-1.1586939844574415,-0.7834936627722681
9.0,8.0,6.0,5.0,-0.5016096354459133,-0.5294797888740187
9.0,8.0,7.0,5.0,0.9677758379341974,0.11402202500154633
9.0,8.0,8.0,5.0,1.5489764301044995,0.43577293193932887
9.0,8.0,9.0,5.0,0.4434880633948152,0.5825365035249841
9.0,8.0,10.0,5.0,1.2316443560411892,0.21562757456084608
9.0,8.0,11.0,5.0,0.7246028898748129,0.012416475442246586
9.0,8.0,12.0,5.0,0.681487118942298,-0.004517782817636703
9.0,8.0,13.0,5.0,0.8194575859263459,0.029350733702129875
9.0,8.0,14.0,5.0,0.6866610114541997,-0.021452041077519992
9.0,8.0,15.0,5.0,0.6918349039661015,-0.004517782817636703
9.0,8.0,16.0,5.0,0.8039359083906404,0.029350733702129875
9.0,8.0,17.0,5.0,0.5935309462399674,1.0115377127753606
9.0,8.0,18.0,5.0,0.6952841656407027,1.9259876588090583
9.0,8.0,19.0,5.0,1.167833015061067,0.8083266136567612
9.0,8.0,20.0,5.0,0.7401245674105182,0.06321925022189646
9.0,8.0,21.0,5.0,0.09166337258549292,-0.25853165671588607
9.0,8.0,22.0,5.0,-0.3688130609737671,-0.4786770140943688
