Month,Day,Hour,Day of Week,Volume,Occupancy
0.0,0.0,0.0,0.16666666666666666,0.24901011878574575,0.051771117166212535
0.0,0.0,0.0,0.3333333333333333,0.2947646282446107,0.0653950953678474
0.0,0.03333333333333333,0.0,0.3333333333333333,0.5204575450945886,0.15803814713896458
0.0,0.03333333333333333,0.0,0.5,0.5450945886493621,0.14986376021798364
0.0,0.06666666666666668,0.0,0.5,0.6128464584249891,0.3215258855585831
0.0,0.06666666666666668,0.0,0.6666666666666666,0.638363396392433,0.17438692098092642
0.0,0.1,0.0,0.6666666666666666,0.6889573251209855,0.22343324250681199
0.0,0.13333333333333333,0.0,0.8333333333333333,0.7105147382314123,0.3433242506811989
0.0,0.16666666666666669,0.0,1.0,0.6436427628684558,0.16893732970027248
0.0,0.2,0.0,0.0,0.43818741750989887,0.10626702997275204
0.0,0.23333333333333334,0.0,0.16666666666666666,0.5886493620765508,0.38147138964577654
0.0,0.26666666666666666,0.0,0.3333333333333333,0.6317641882974043,0.5422343324250681
0.0,0.26666666666666666,0.0,0.5,0.60536735591729,0.2125340599455041
0.0,0.3,0.0,0.5,0.6216454025516939,0.8092643051771117
0.0,0.3,0.0,0.6666666666666666,0.5807303123625165,0.4550408719346049
0.0,0.3333333333333333,0.0,0.6666666666666666,0.5261768587769468,0.7520435967302452
0.0,0.3333333333333333,0.0,0.8333333333333333,0.6357237131544216,0.2888283378746594
0.0,0.3666666666666667,0.0,1.0,0.7716673999120106,0.220708446866485
0.0,0.4,0.0,0.0,0.49934007919049717,0.12534059945504086
0.0,0.5,0.0,1.0,0.625604927408711,0.16348773841961853
0.0,0.5333333333333333,0.0,0.0,0.5244170699516059,0.1335149863760218
0.0,0.5333333333333333,0.0,0.5,0.5046194456665201,0.2534059945504087
0.0,0.5666666666666667,0.0,0.16666666666666666,0.5732512098548175,0.1444141689373297
0.0,0.5666666666666667,0.0,0.6666666666666666,0.6018477782666081,0.329700272479564
0.0,0.6,0.0,0.3333333333333333,0.5002199736031676,0.1307901907356948
0.0,0.6,0.0,0.8333333333333333,0.7087549494060713,0.3242506811989101
0.0,0.6333333333333333,0.0,1.0,0.7760668719753631,0.22888283378746593
0.0,0.6666666666666666,0.0,0.0,0.46898372195336563,0.11444141689373297
0.0,0.6666666666666666,0.0,0.16666666666666666,0.6014078310602728,0.15258855585831063
0.0,0.6666666666666666,0.0,0.6666666666666666,0.6467223933128025,0.18256130790190736
0.0,0.7,0.0,0.16666666666666666,0.5371755389353278,0.3651226158038147
0.0,0.7,0.0,0.3333333333333333,0.5120985481742192,0.553133514986376
0.0,0.7,0.0,0.8333333333333333,0.7263528376594809,0.2098092643051771
0.0,0.7333333333333333,0.0,0.3333333333333333,0.4909810822701276,0.7847411444141689
0.0,0.7333333333333333,0.0,0.5,0.46062472503299606,0.8446866485013623
0.0,0.7333333333333333,0.0,1.0,0.6132864056313243,0.1553133514986376
0.0,0.7666666666666667,0.0,0.0,0.3603167619885614,0.08446866485013624
0.0,0.7666666666666667,0.0,0.5,0.6247250329960405,0.49046321525885556
0.0,0.7666666666666667,0.0,0.6666666666666666,0.5266168059832821,0.7275204359673024
0.0,0.8,0.0,0.16666666666666666,0.6018477782666081,0.16893732970027248
0.0,0.8,0.0,0.6666666666666666,0.655081390233172,0.656675749318801
0.0,0.8,0.0,0.8333333333333333,0.6805983282006159,0.5122615803814714
0.0,0.8333333333333334,0.0,0.3333333333333333,0.5965684117905852,0.16893732970027248
0.0,0.8333333333333334,0.0,0.8333333333333333,0.7272327320721514,0.23433242506811988
0.0,0.8333333333333334,0.0,1.0,0.7575890893092829,0.3514986376021798
0.0,0.8666666666666667,0.0,0.0,0.6656401231852178,0.17166212534059944
0.0,0.8666666666666667,0.0,0.5,0.627364716234052,0.1771117166212534
0.0,0.8666666666666667,0.0,1.0,0.6449626044874616,0.2888283378746594
0.0,0.9,0.0,0.0,0.5481742190937088,0.13896457765667575
0.0,0.9,0.0,0.16666666666666666,0.5112186537615486,0.29155313351498635
0.0,0.9,0.0,0.6666666666666666,0.6124065112186537,0.16348773841961853
0.0,0.9333333333333333,0.0,0.16666666666666666,0.4997800263968324,0.38147138964577654
0.0,0.9333333333333333,0.0,0.3333333333333333,0.4430268367795865,0.4768392370572207
0.0,0.9333333333333333,0.0,0.8333333333333333,0.7039155301363836,0.1989100817438692
0.0,0.9666666666666667,0.0,0.3333333333333333,0.6066871975362957,0.6430517711171662
